ts,cycle,side,status,entryPrice,exitPrice,qty,bps,pnl,feeUsdt,pnlNet,exitReason,holdSec,msg
2026-08-22T15:18:56Z,1,SELL,SHORT,76967.00,78552.00,0.0060,-205.9321,-9.5100,0.1000,-9.6100,stop_loss,15.6,paper_mode=paper
2026-08-22T15:19:15Z,2,BUY,LONG,76973.40,78404.00,0.0060,185.8569,8.5836,0.1000,8.4836,take_profit,15.3,paper_mode=paper
