ts,cycle,side,status,entryPrice,exitPrice,qty,bps,pnl,feeUsdt,pnlNet,exitReason,holdSec,msg
2026-08-22T15:13:31Z,1,SKIP,SKIPPED,,,,,0,,,reason=spread_too_high conf=0.0 mom=0.0000 spread=10.0,0,
2026-08-22T15:13:34Z,2,SKIP,SKIPPED,,,,,0,,,reason=spread_too_high conf=0.0 mom=0.0000 spread=10.0,0,
2026-08-22T15:13:38Z,3,SKIP,SKIPPED,,,,,0,,,reason=spread_too_high conf=0.0 mom=0.0000 spread=10.0,0,
2026-08-22T15:13:41Z,4,SKIP,SKIPPED,,,,,0,,,reason=spread_too_high conf=0.0 mom=0.0000 spread=10.0,0,
2026-08-22T15:13:44Z,5,SKIP,SKIPPED,,,,,0,,,reason=spread_too_high conf=0.0 mom=0.0000 spread=10.0,0,
