ts,cycle,side,status,entryPrice,exitPrice,qty,bps,pnl,feeUsdt,pnlNet,exitReason,holdSec,msg
2026-08-22T15:15:59Z,1,SKIP,SKIPPED,,,,,0,,,reason=momentum_too_low conf=0.35 mom=0.0000 spread=2.0,0,
2026-08-22T15:16:03Z,2,SKIP,SKIPPED,,,,,0,,,reason=momentum_too_low conf=0.35 mom=0.0000 spread=2.0,0,
2026-08-22T15:16:27Z,3,BUY,LONG,76988.40,78575.00,0.0060,206.0833,9.5196,0.1000,9.4196,take_profit,15.1,paper_mode=paper
2026-08-22T15:16:34Z,4,SKIP,SKIPPED,,,,,0,,,reason=momentum_too_low conf=0.35 mom=0.0000 spread=2.0,0,
2026-08-22T15:16:53Z,5,SELL,SHORT,76991.50,78617.00,0.0060,-211.1272,-9.7530,0.1000,-9.8530,stop_loss,15.3,paper_mode=paper
2026-08-22T15:17:02Z,6,SKIP,SKIPPED,,,,,0,,,reason=confidence_too_low conf=0.0649 mom=-0.0130 spread=2.0,0,
