ts,cycle,side,status,entryPrice,exitPrice,qty,bps,pnl,exitReason,holdSec,msg
2026-07-14T06:34:39Z,1,SKIP,SKIPPED,,,,,0,duo_wait,reason=no_state mode=none
2026-07-14T06:34:49Z,2,SKIP,SKIPPED,,,,,0,duo_wait,reason=no_state mode=none
2026-07-14T06:34:58Z,3,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00008168 raw_mom_bps=0.49435558 spread_bps=1.33950000 tension=0.00008168 bid_drop=0.00009936 ask_drop=0.00053092 swarm=1
2026-07-14T06:35:08Z,4,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00000954 raw_mom_bps=0.00000000 spread_bps=1.83370000 tension=0.00000954 bid_drop=0.00000000 ask_drop=0.00006202 swarm=0
2026-07-14T06:35:17Z,5,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.67288829 bid_drop=0.00000000 ask_drop=4.37377388
2026-07-14T06:35:28Z,6,SKIP,SKIPPED,,,,,0,tension_stale,reason=nuage_age_ms=2512 thresh=800
2026-07-14T06:35:36Z,7,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00003231 raw_mom_bps=0.00000000 spread_bps=1.91340000 tension=0.00003231 bid_drop=0.00012445 ask_drop=0.00021000 swarm=0
2026-07-14T06:35:45Z,8,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.2914 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=1.33940000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:35:53Z,9,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00005198 raw_mom_bps=0.00000000 spread_bps=1.33940000 tension=0.00005198 bid_drop=0.00000000 ask_drop=0.00033786 swarm=0
2026-07-14T06:36:02Z,10,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00001269 raw_mom_bps=0.00000000 spread_bps=1.33940000 tension=0.00001269 bid_drop=0.00000000 ask_drop=0.00008247 swarm=0
2026-07-14T06:36:11Z,11,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00001903 raw_mom_bps=0.00000000 spread_bps=1.33940000 tension=0.00001903 bid_drop=0.00000000 ask_drop=0.00012371 swarm=0
2026-07-14T06:36:19Z,12,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.004 mom_sig=0.00289305 raw_mom_bps=0.00000000 spread_bps=1.33940000 tension=0.00289305 bid_drop=0.00000000 ask_drop=0.01880483 swarm=0
2026-07-14T06:36:28Z,13,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.3207 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=1.33940000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:36:38Z,14,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.3483 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=0.07970000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:36:46Z,15,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00005254 raw_mom_bps=0.00000000 spread_bps=0.07970000 tension=0.00005254 bid_drop=0.00019856 ask_drop=0.00034148 swarm=0
2026-07-14T06:36:55Z,16,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00008058 raw_mom_bps=0.00000000 spread_bps=1.99310000 tension=0.00008058 bid_drop=0.00052380 ask_drop=0.00041338 swarm=0
2026-07-14T06:37:04Z,17,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00008297 raw_mom_bps=0.00000000 spread_bps=1.99310000 tension=0.00008297 bid_drop=0.00000000 ask_drop=0.00053929 swarm=0
2026-07-14T06:37:13Z,18,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.69557143 bid_drop=0.00000000 ask_drop=4.52121427
2026-07-14T06:37:31Z,19,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0037 mom_sig=0.00228291 raw_mom_bps=0.00000000 spread_bps=0.31890000 tension=0.00228291 bid_drop=0.00000000 ask_drop=0.01483889 swarm=0
2026-07-14T06:37:49Z,20,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.3326 mom_sig=0.00000000 raw_mom_bps=-0.78133596 spread_bps=0.79730000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:38:05Z,21,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00005396 raw_mom_bps=0.00000000 spread_bps=0.79730000 tension=0.00005396 bid_drop=0.00035076 ask_drop=0.00000000 swarm=0
2026-07-14T06:38:22Z,22,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0002 mom_sig=0.00010792 raw_mom_bps=0.00000000 spread_bps=1.19590000 tension=0.00010792 bid_drop=0.00070150 ask_drop=0.00000000 swarm=0
2026-07-14T06:38:40Z,23,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0002 mom_sig=0.00011178 raw_mom_bps=0.00000000 spread_bps=1.19590000 tension=0.00011178 bid_drop=0.00072658 ask_drop=0.00000000 swarm=0
2026-07-14T06:38:58Z,24,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0002 mom_sig=0.00012337 raw_mom_bps=0.00000000 spread_bps=1.10020000 tension=0.00012337 bid_drop=0.00080189 ask_drop=0.00000000 swarm=0
2026-07-14T06:39:16Z,25,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0002 mom_sig=0.00015524 raw_mom_bps=0.00000000 spread_bps=1.19590000 tension=0.00015524 bid_drop=0.00100908 ask_drop=0.00071105 swarm=0
2026-07-14T06:39:29Z,26,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0002 mom_sig=0.00011502 raw_mom_bps=0.00000000 spread_bps=1.19590000 tension=0.00011502 bid_drop=0.00074765 ask_drop=0.00009001 swarm=0
2026-07-14T06:39:39Z,27,SKIP,SKIPPED,,,,,0,tension_stale,reason=nuage_age_ms=3364 thresh=800
2026-07-14T06:39:49Z,28,SKIP,SKIPPED,,,,,0,radar_block,reason=direction_unclear conf=0.0579 mom_sig=0.03658692 raw_mom_bps=0.00000000 spread_bps=0.81320000 tension=0.03658692 bid_drop=0.23781498 ask_drop=0.00000000 swarm=0
2026-07-14T06:39:58Z,29,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0063 mom_sig=0.00444535 raw_mom_bps=-1.19587280 spread_bps=1.19590000 tension=0.00444535 bid_drop=0.02889477 ask_drop=0.00000000 swarm=1
2026-07-14T06:40:07Z,30,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.3493 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=0.01590000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:40:16Z,31,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.2243 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=2.87250000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:40:25Z,32,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00001160 raw_mom_bps=0.00000000 spread_bps=1.56410000 tension=0.00001160 bid_drop=0.00007537 ask_drop=0.00000000 swarm=1
2026-07-14T06:40:37Z,33,SKIP,SKIPPED,,,,,0,tension_stale,reason=nuage_age_ms=2543 thresh=800
2026-07-14T06:40:45Z,34,SKIP,SKIPPED,,,,,0,radar_block,reason=spread_too_wide conf=0.0 mom_sig=0.00001070 raw_mom_bps=0.00000000 spread_bps=9.31370000 tension=0.00001070 bid_drop=0.00006957 ask_drop=0.00000000 swarm=0
2026-07-14T06:40:55Z,35,SKIP,SKIPPED,,,,,0,radar_block,reason=spread_too_wide conf=0.0 mom_sig=0.00001041 raw_mom_bps=0.00000000 spread_bps=5.80710000 tension=0.00001041 bid_drop=0.00006764 ask_drop=0.00000000 swarm=0
2026-07-14T06:41:03Z,36,SKIP,SKIPPED,,,,,0,radar_block,reason=spread_too_wide conf=0.0 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=10.60410000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:41:12Z,37,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00000749 raw_mom_bps=0.00000000 spread_bps=3.82780000 tension=0.00000749 bid_drop=0.00004868 ask_drop=0.00000000 swarm=0
2026-07-14T06:41:22Z,38,SKIP,SKIPPED,,,,,0,radar_block,reason=spread_too_wide conf=0.0 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=9.63230000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:41:31Z,39,SKIP,SKIPPED,,,,,0,radar_block,reason=spread_too_wide conf=0.0 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=9.63230000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:41:39Z,40,SKIP,SKIPPED,,,,,0,radar_block,reason=spread_too_wide conf=0.0 mom_sig=0.00000298 raw_mom_bps=0.00000000 spread_bps=9.85540000 tension=0.00000298 bid_drop=0.00001934 ask_drop=0.00000000 swarm=0
2026-07-14T06:41:48Z,41,SKIP,SKIPPED,,,,,0,radar_block,reason=spread_too_wide conf=0.0059 mom_sig=0.00705990 raw_mom_bps=0.00000000 spread_bps=10.26960000 tension=0.00705990 bid_drop=0.04588936 ask_drop=0.00009056 swarm=0
2026-07-14T06:41:57Z,42,SKIP,SKIPPED,,,,,0,radar_block,reason=spread_too_wide conf=0.0 mom_sig=0.00002268 raw_mom_bps=0.00000000 spread_bps=10.62000000 tension=0.00002268 bid_drop=0.00014743 ask_drop=0.00004542 swarm=0
2026-07-14T06:42:06Z,43,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0036 mom_sig=0.00222397 raw_mom_bps=0.00000000 spread_bps=0.30330000 tension=0.00222397 bid_drop=0.01445582 ask_drop=0.00000000 swarm=0
2026-07-14T06:42:15Z,44,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00000333 raw_mom_bps=0.00000000 spread_bps=1.11730000 tension=0.00000333 bid_drop=0.00002164 ask_drop=0.00000000 swarm=0
2026-07-14T06:42:41Z,45,BUY,FILLED,62655.60000000,62661.70000000,0.16590000,0.97357618,1.01199000,shock_inversion_stop,radar=short conf=0.8943 size_note=strong_conf_full+entry_25_75_full soft=0 pct=0.00973576 tension=2.50676497 bid_drop=0.00017704 ask_drop=16.29397233
2026-07-14T06:42:51Z,46,SKIP,SKIPPED,,,,,0,tension_stale,reason=nuage_age_ms=1131 thresh=800
2026-07-14T06:43:00Z,47,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.327 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=0.52680000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:43:09Z,48,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.3493 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=0.01600000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:43:17Z,49,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.3493 mom_sig=0.00000000 raw_mom_bps=0.01596215 spread_bps=0.01600000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T06:43:27Z,50,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00001151 raw_mom_bps=0.00000000 spread_bps=0.07980000 tension=0.00001151 bid_drop=0.00007479 ask_drop=0.00000000 swarm=0
2026-07-14T06:43:36Z,51,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.52385573 bid_drop=0.61514131 ask_drop=3.40506226
2026-07-14T06:43:46Z,52,SKIP,SKIPPED,,,,,0,tension_stale,reason=nuage_age_ms=4995 thresh=800
2026-07-14T06:43:54Z,53,SKIP,SKIPPED,,,,,0,radar_block,reason=direction_unclear conf=0.0348 mom_sig=0.02257461 raw_mom_bps=0.00000000 spread_bps=0.59050000 tension=0.02257461 bid_drop=0.14673496 ask_drop=0.00000000 swarm=0
2026-07-14T06:44:03Z,54,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.3081 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=0.95760000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=1
