ts,cycle,side,status,entryPrice,exitPrice,qty,bps,pnl,exitReason,holdSec,msg
2026-07-14T15:26:40Z,1,SELL,FILLED,64237.90000000,64239.60000000,0.01550000,-0.26464128,-0.02635000,shock_inversion_stop,radar=long conf=0.9825 size_note=strong_conf_full+entry_25_75_full soft=0 pct=-0.00264641 tension=1.64353186 bid_drop=0.00016772 ask_drop=10.68295709
2026-07-14T15:26:49Z,2,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.92483439 bid_drop=0.00000000 ask_drop=6.01142353
2026-07-14T15:26:57Z,3,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00002020 raw_mom_bps=0.00000000 spread_bps=0.01560000 tension=0.00002020 bid_drop=0.00013130 ask_drop=0.00005440 swarm=1
2026-07-14T15:27:06Z,4,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.348 mom_sig=0.00000000 raw_mom_bps=0.00000000 spread_bps=0.09340000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000 swarm=0
2026-07-14T15:27:14Z,5,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00008476 raw_mom_bps=0.00000000 spread_bps=0.09340000 tension=0.00008476 bid_drop=0.00055091 ask_drop=0.00000000 swarm=0
2026-07-14T15:27:21Z,6,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0016 mom_sig=0.00103008 raw_mom_bps=0.00000000 spread_bps=0.80930000 tension=0.00103008 bid_drop=0.00669551 ask_drop=0.00007134 swarm=0
2026-07-14T15:27:29Z,7,SKIP,SKIPPED,,,,,0,radar_block,reason=direction_unclear conf=0.0245 mom_sig=0.01530930 raw_mom_bps=0.00000000 spread_bps=0.65370000 tension=0.01530930 bid_drop=0.09951047 ask_drop=0.00000000 swarm=0
2026-07-14T15:27:37Z,8,SKIP,SKIPPED,,,,,0,radar_block,reason=direction_unclear conf=0.0612 mom_sig=0.03864656 raw_mom_bps=0.00000000 spread_bps=0.80930000 tension=0.03864656 bid_drop=0.25120265 ask_drop=0.00000000 swarm=0
2026-07-14T15:27:57Z,9,SELL,FILLED,64246.20000000,64261.90000000,0.00760000,-2.44372430,-0.11932000,fluid_exit_inversion,radar=long conf=0.9698 size_note=strong_conf_full+entry_25_75_full soft=1 pct=-0.02443724 tension=4.41927602 bid_drop=0.00000000 ask_drop=28.72529413
2026-07-14T15:28:06Z,10,SKIP,SKIPPED,,,,,0,radar_block,reason=direction_unclear conf=0.0165 mom_sig=0.01203375 raw_mom_bps=0.00000000 spread_bps=2.81650000 tension=0.01203375 bid_drop=0.07821936 ask_drop=0.00000000 swarm=0
2026-07-14T15:28:25Z,11,SELL,FILLED,64271.50000000,64273.40000000,0.00760000,-0.29562092,-0.01444000,shock_inversion_stop,radar=long conf=0.7355 size_note=strong_conf_full+entry_25_75_full soft=1 pct=-0.00295621 tension=1.72138971 bid_drop=0.00000000 ask_drop=11.18903314
