ts,cycle,side,status,entryPrice,exitPrice,qty,bps,pnl,feeUsdt,pnlNet,exitReason,holdSec,msg
2026-09-01T19:41:28Z,1,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:41:34Z,2,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00025072 threshold=0.05
2026-09-01T19:41:39Z,3,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:41:44Z,4,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:41:50Z,5,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:41:55Z,6,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:42:00Z,7,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:42:08Z,8,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,,reason=wall_not_collapsed tension=0.42724352 bid_drop=2.77708285 ask_drop=0.00000000
2026-09-01T19:42:13Z,9,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00014567 threshold=0.05
2026-09-01T19:42:18Z,10,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:42:24Z,11,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:42:29Z,12,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:42:35Z,13,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:42:40Z,14,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:45:51Z,15,BUY,FILLED,77313.40000000,77350.00000000,0.01740000,4.73397884,0.63684000,1.07620253,-0.43936253,trailing_stop,182,radar=short conf=0.8198 size_note=strong_conf_full soft=0 pct=0.04733979 tension=3.16241518 bid_drop=20.55569869 ask_drop=0.00000000
2026-09-01T19:46:01Z,16,SKIP,SKIPPED,,,,,0,radar_block,,reason=spread_too_wide conf=0.5 mom_sig=2.31990026 raw_mom_bps=0.00000000 spread_bps=13.99840000 tension=2.31990026 bid_drop=15.07935170 ask_drop=0.00000000 swarm=0
2026-09-01T19:46:07Z,17,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:46:13Z,18,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:46:19Z,19,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:46:24Z,20,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:46:33Z,21,SKIP,SKIPPED,,,,,0,radar_block,,reason=spread_too_wide conf=0.5 mom_sig=0.93074482 raw_mom_bps=4.83838000 spread_bps=14.00170000 tension=0.93074482 bid_drop=6.04984134 ask_drop=0.00000000 swarm=0
2026-09-01T19:46:38Z,22,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00013583 threshold=0.05
2026-09-01T19:46:44Z,23,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
2026-09-01T19:46:49Z,24,SKIP,SKIPPED,,,,,0,regime_gate,,reason=COMPRESSE tension=0.00000000 threshold=0.05
