ts,cycle,side,status,entryPrice,exitPrice,qty,bps,pnl,exitReason,holdSec,msg
2026-07-08T09:54:43Z,1,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00000366 raw_mom_bps=0.00000000 spread_bps=3.17360000 tension=0.00000366 bid_drop=0.00002377 ask_drop=0.00000000
2026-07-08T09:54:50Z,2,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.57131895 bid_drop=3.71357316 ask_drop=0.00000000
2026-07-08T09:54:58Z,3,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.2489 mom_sig=0.00000000 raw_mom_bps=7.25469459 spread_bps=4.62350000 tension=0.00000000 bid_drop=0.00000000 ask_drop=0.00000000
2026-07-08T09:55:08Z,4,SKIP,SKIPPED,,,,,0,llm_gate,reason=ollama_skip status=SKIP
2026-07-08T09:55:15Z,5,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00005672 raw_mom_bps=0.00000000 spread_bps=2.22420000 tension=0.00005672 bid_drop=0.00000000 ask_drop=0.00036868
2026-07-08T09:55:23Z,6,SKIP,SKIPPED,,,,,0,radar_block,reason=direction_unclear conf=0.1427 mom_sig=0.11025724 raw_mom_bps=0.00000000 spread_bps=3.57770000 tension=0.11025724 bid_drop=0.00000000 ask_drop=0.71667208
2026-07-08T09:55:32Z,7,SKIP,SKIPPED,,,,,0,llm_gate,reason=ollama_skip status=SKIP
2026-07-08T09:55:41Z,8,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00001578 raw_mom_bps=0.00000000 spread_bps=1.80530000 tension=0.00001578 bid_drop=0.00000000 ask_drop=0.00010256
2026-07-08T09:55:50Z,9,SKIP,SKIPPED,,,,,0,llm_gate,reason=ollama_skip status=SKIP
2026-07-08T09:55:57Z,10,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.27489428 bid_drop=1.78681282 ask_drop=0.00028779
2026-07-08T09:56:05Z,11,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.41710225 bid_drop=0.00000000 ask_drop=2.71116463
2026-07-08T09:56:13Z,12,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.28060469 bid_drop=1.82393047 ask_drop=0.00000000
2026-07-08T09:56:20Z,13,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.53520144 bid_drop=0.00005173 ask_drop=3.47880936
2026-07-08T09:56:37Z,14,BUY,FILLED,62046.20000000,62051.30000000,0.12570000,0.82196815,0.64107000,shock_inversion_stop,radar=short conf=0.9486 size_note=hunter_revenge_1.5x+entry_25_75_trap_no_add soft=0 pct=0.00821968 tension=1.66033120 bid_drop=0.00000000 ask_drop=10.79215280
2026-07-08T09:56:45Z,15,SKIP,SKIPPED,,,,,0,impulse_resonance_wait,reason=wall_not_collapsed tension=0.22912545 bid_drop=0.00000000 ask_drop=1.48931545
2026-07-08T09:56:52Z,16,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0 mom_sig=0.00002400 raw_mom_bps=0.00000000 spread_bps=0.82190000 tension=0.00002400 bid_drop=0.00000000 ask_drop=0.00015602
2026-07-08T09:56:58Z,17,SKIP,SKIPPED,,,,,0,radar_block,reason=momentum_too_small conf=0.0001 mom_sig=0.00003902 raw_mom_bps=0.00000000 spread_bps=0.69300000 tension=0.00003902 bid_drop=0.00000000 ask_drop=0.00025366
