ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
2026-09-01T15:19:42Z,ACE_DUO_CLEAN_V2_15M,ALPHA,36,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:19:51Z,ACE_DUO_CLEAN_V2_15M,ALPHA,37,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.2397 mom_sig=0.28763725 raw_mom_bps=9.04633161 spread_bps=11.24630000 tension=0.28763725 bid_drop=0.00043175 ask_drop=1.86964213 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:19:58Z,ACE_DUO_CLEAN_V2_15M,ALPHA,38,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.1483 mom_sig=0.17797946 raw_mom_bps=-11.25917938 spread_bps=11.25920000 tension=0.17797946 bid_drop=0.00000000 ask_drop=1.15686652 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:03Z,ACE_DUO_CLEAN_V2_15M,ALPHA,39,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00094332 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:09Z,ACE_DUO_CLEAN_V2_15M,ALPHA,40,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00031302 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:17Z,ACE_DUO_CLEAN_V2_15M,ALPHA,41,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.1243 mom_sig=0.14919769 raw_mom_bps=-12.06800707 spread_bps=12.06800000 tension=0.14919769 bid_drop=0.64515265 ask_drop=0.96978497 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:26Z,ACE_DUO_CLEAN_V2_15M,ALPHA,42,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.1505 mom_sig=0.18060120 raw_mom_bps=0.00000000 spread_bps=13.71810000 tension=0.18060120 bid_drop=1.17390778 ask_drop=0.48313107 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:32Z,ACE_DUO_CLEAN_V2_15M,ALPHA,43,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.04602946 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:38Z,ACE_DUO_CLEAN_V2_15M,ALPHA,44,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00125244 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:44Z,ACE_DUO_CLEAN_V2_15M,ALPHA,45,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:52Z,ACE_DUO_CLEAN_V2_15M,ALPHA,46,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00014894 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:20:59Z,ACE_DUO_CLEAN_V2_15M,ALPHA,47,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.04669167 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:21:06Z,ACE_DUO_CLEAN_V2_15M,ALPHA,48,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:21:12Z,ACE_DUO_CLEAN_V2_15M,ALPHA,49,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:21:18Z,ACE_DUO_CLEAN_V2_15M,ALPHA,50,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.04550169 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:21:23Z,ACE_DUO_CLEAN_V2_15M,ALPHA,51,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:21:31Z,ACE_DUO_CLEAN_V2_15M,ALPHA,52,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=0.75918282 raw_mom_bps=0.00000000 spread_bps=11.64360000 tension=0.75918282 bid_drop=4.93468836 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:21:42Z,ACE_DUO_CLEAN_V2_15M,ALPHA,53,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:21:48Z,ACE_DUO_CLEAN_V2_15M,ALPHA,54,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00003500 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:21:57Z,ACE_DUO_CLEAN_V2_15M,ALPHA,55,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=wall_not_collapsed tension=0.22494390 bid_drop=1.46213534 ask_drop=0.00000000;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:02Z,ACE_DUO_CLEAN_V2_15M,ALPHA,56,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00010680 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:08Z,ACE_DUO_CLEAN_V2_15M,ALPHA,57,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00566344 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:13Z,ACE_DUO_CLEAN_V2_15M,ALPHA,58,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00010644 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:18Z,ACE_DUO_CLEAN_V2_15M,ALPHA,59,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.04422090 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:23Z,ACE_DUO_CLEAN_V2_15M,ALPHA,60,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:30Z,ACE_DUO_CLEAN_V2_15M,ALPHA,61,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00006819 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:36Z,ACE_DUO_CLEAN_V2_15M,ALPHA,62,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:44Z,ACE_DUO_CLEAN_V2_15M,ALPHA,63,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:53Z,ACE_DUO_CLEAN_V2_15M,ALPHA,64,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.4085 mom_sig=0.49014471 raw_mom_bps=0.00000000 spread_bps=21.43590000 tension=0.49014471 bid_drop=3.18594060 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:22:59Z,ACE_DUO_CLEAN_V2_15M,ALPHA,65,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00152061 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:23:09Z,ACE_DUO_CLEAN_V2_15M,ALPHA,66,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.17730888 raw_mom_bps=0.00000000 spread_bps=23.50000000 tension=2.17730888 bid_drop=14.15250772 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:23:16Z,ACE_DUO_CLEAN_V2_15M,ALPHA,67,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:23:24Z,ACE_DUO_CLEAN_V2_15M,ALPHA,68,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=0.61328366 raw_mom_bps=0.00000000 spread_bps=22.05320000 tension=0.61328366 bid_drop=3.98634379 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:23:30Z,ACE_DUO_CLEAN_V2_15M,ALPHA,69,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:23:36Z,ACE_DUO_CLEAN_V2_15M,ALPHA,70,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00208621 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:23:42Z,ACE_DUO_CLEAN_V2_15M,ALPHA,71,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.02048774 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:23:47Z,ACE_DUO_CLEAN_V2_15M,ALPHA,72,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:23:56Z,ACE_DUO_CLEAN_V2_15M,ALPHA,73,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.124 mom_sig=0.14881654 raw_mom_bps=-23.42337722 spread_bps=24.14130000 tension=0.14881654 bid_drop=0.96730754 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:24:02Z,ACE_DUO_CLEAN_V2_15M,ALPHA,74,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:24:11Z,ACE_DUO_CLEAN_V2_15M,ALPHA,75,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=3.96581122 raw_mom_bps=0.00000000 spread_bps=24.15420000 tension=3.96581122 bid_drop=3.15941140 ask_drop=25.77777294 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:24:16Z,ACE_DUO_CLEAN_V2_15M,ALPHA,76,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:24:22Z,ACE_DUO_CLEAN_V2_15M,ALPHA,77,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:24:27Z,ACE_DUO_CLEAN_V2_15M,ALPHA,78,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:24:33Z,ACE_DUO_CLEAN_V2_15M,ALPHA,79,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00012358 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:24:43Z,ACE_DUO_CLEAN_V2_15M,ALPHA,80,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=direction_unclear conf=0.3285 mom_sig=0.19726572 raw_mom_bps=-0.89955100 spread_bps=0.01290000 tension=0.19726572 bid_drop=1.28222721 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:26:45Z,ACE_DUO_CLEAN_V2_15M,ALPHA,81,BTCUSDT,,,77850.5,,,FILLED,ALLOW,BUY,0.9928,csv_engine:trailing_stop;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:26:56Z,ACE_DUO_CLEAN_V2_15M,ALPHA,82,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=4.60266015 raw_mom_bps=0.00000000 spread_bps=12.83450000 tension=4.60266015 bid_drop=29.91729099 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:27:04Z,ACE_DUO_CLEAN_V2_15M,ALPHA,83,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=6.22102364 raw_mom_bps=0.00000000 spread_bps=12.82170000 tension=6.22102364 bid_drop=40.43665368 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
2026-09-01T15:27:10Z,ACE_DUO_CLEAN_V2_15M,ALPHA,84,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00005091 threshold=0.05;source=ACE_DUO_CLEAN_V2_15M_ALPHA_X13_BURST13.csv
