ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
2026-09-01T16:13:13Z,ACE_DUO_CLEAN_V4_15M,ALPHA,91,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00021591 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:13:21Z,ACE_DUO_CLEAN_V4_15M,ALPHA,92,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.11084859 raw_mom_bps=0.00000000 spread_bps=44.44440000 tension=2.11084859 bid_drop=0.00000000 ask_drop=13.72051585 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:13:29Z,ACE_DUO_CLEAN_V4_15M,ALPHA,93,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.0835 mom_sig=0.10014342 raw_mom_bps=0.00000000 spread_bps=27.18810000 tension=0.10014342 bid_drop=0.04824317 ask_drop=0.65093224 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:13:34Z,ACE_DUO_CLEAN_V4_15M,ALPHA,94,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:13:40Z,ACE_DUO_CLEAN_V4_15M,ALPHA,95,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00034232 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:13:45Z,ACE_DUO_CLEAN_V4_15M,ALPHA,96,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00732527 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:13:52Z,ACE_DUO_CLEAN_V4_15M,ALPHA,97,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:13:58Z,ACE_DUO_CLEAN_V4_15M,ALPHA,98,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00045961 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:14:05Z,ACE_DUO_CLEAN_V4_15M,ALPHA,99,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=1.93361401 raw_mom_bps=5.84713407 spread_bps=14.71790000 tension=1.93361401 bid_drop=10.78887402 ask_drop=12.56849108 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:14:13Z,ACE_DUO_CLEAN_V4_15M,ALPHA,100,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.98397026 raw_mom_bps=0.00000000 spread_bps=25.60440000 tension=2.98397026 bid_drop=19.39580671 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:14:19Z,ACE_DUO_CLEAN_V4_15M,ALPHA,101,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00575251 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:14:27Z,ACE_DUO_CLEAN_V4_15M,ALPHA,102,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=1.94556253 raw_mom_bps=0.00000000 spread_bps=27.91030000 tension=1.94556253 bid_drop=0.00000000 ask_drop=12.64615644 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:14:37Z,ACE_DUO_CLEAN_V4_15M,ALPHA,103,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.38999710 raw_mom_bps=-29.52106148 spread_bps=25.25250000 tension=2.38999710 bid_drop=15.53498118 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:14:45Z,ACE_DUO_CLEAN_V4_15M,ALPHA,104,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.10469368 raw_mom_bps=0.00000000 spread_bps=14.96950000 tension=2.10469368 bid_drop=0.00000000 ask_drop=13.68050891 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:14:53Z,ACE_DUO_CLEAN_V4_15M,ALPHA,105,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=0.69096949 raw_mom_bps=33.43961128 spread_bps=11.82400000 tension=0.69096949 bid_drop=4.49130166 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:14:59Z,ACE_DUO_CLEAN_V4_15M,ALPHA,106,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00001099 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:05Z,ACE_DUO_CLEAN_V4_15M,ALPHA,107,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00198398 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:10Z,ACE_DUO_CLEAN_V4_15M,ALPHA,108,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00364025 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:16Z,ACE_DUO_CLEAN_V4_15M,ALPHA,109,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00007572 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:24Z,ACE_DUO_CLEAN_V4_15M,ALPHA,110,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.1487 mom_sig=0.17841660 raw_mom_bps=0.00000000 spread_bps=26.74060000 tension=0.17841660 bid_drop=0.00223924 ask_drop=1.15970789 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:31Z,ACE_DUO_CLEAN_V4_15M,ALPHA,111,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00675508 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:36Z,ACE_DUO_CLEAN_V4_15M,ALPHA,112,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:45Z,ACE_DUO_CLEAN_V4_15M,ALPHA,113,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=wall_not_collapsed tension=0.30471306 bid_drop=0.00000000 ask_drop=1.98063487;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:50Z,ACE_DUO_CLEAN_V4_15M,ALPHA,114,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:15:58Z,ACE_DUO_CLEAN_V4_15M,ALPHA,115,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.65080342 raw_mom_bps=-6.76092545 spread_bps=26.48490000 tension=2.65080342 bid_drop=17.23022221 ask_drop=0.00342002 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:16:05Z,ACE_DUO_CLEAN_V4_15M,ALPHA,116,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.2649 mom_sig=0.31791219 raw_mom_bps=0.00000000 spread_bps=25.82930000 tension=0.31791219 bid_drop=0.00000000 ask_drop=2.06642921 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:16:13Z,ACE_DUO_CLEAN_V4_15M,ALPHA,117,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=0.84409811 raw_mom_bps=-21.72953214 spread_bps=32.94870000 tension=0.84409811 bid_drop=0.00000000 ask_drop=5.48663769 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:16:19Z,ACE_DUO_CLEAN_V4_15M,ALPHA,118,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00010536 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:16:24Z,ACE_DUO_CLEAN_V4_15M,ALPHA,119,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00067357 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:16:30Z,ACE_DUO_CLEAN_V4_15M,ALPHA,120,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00002458 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:16:38Z,ACE_DUO_CLEAN_V4_15M,ALPHA,121,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.78181621 raw_mom_bps=0.00000000 spread_bps=15.83510000 tension=2.78181621 bid_drop=18.08180535 ask_drop=0.04236337 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:16:45Z,ACE_DUO_CLEAN_V4_15M,ALPHA,122,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00005493 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:16:57Z,ACE_DUO_CLEAN_V4_15M,ALPHA,123,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.0608 mom_sig=0.07294428 raw_mom_bps=0.00000000 spread_bps=26.92780000 tension=0.07294428 bid_drop=0.47413783 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:17:04Z,ACE_DUO_CLEAN_V4_15M,ALPHA,124,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
2026-09-01T16:17:10Z,ACE_DUO_CLEAN_V4_15M,ALPHA,125,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00960675 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_ALPHA_X13_BURST13.csv
