ts,stream,side,kind,px,pnlGross,msg
2026-09-04T05:46:00,ALPHA,LONG,ENTRY,80978.50,0.0000,BOOTSTRAP(H=0→entrée forcée)
2026-09-04T05:46:00,BETA,SHORT,ENTRY,80978.50,0.0000,BOOTSTRAP(H=0→entrée forcée)
2026-09-04T05:47:00,BETA,SHORT,EXIT,80910.53,7.2001,trailing_stop net=+5.4401 hold=60s
2026-09-04T14:51:00,ALPHA,LONG,ENTRY,78828.50,0.0000,BOOTSTRAP(H=0→entrée forcée)
2026-09-04T14:51:00,BETA,SHORT,ENTRY,78828.50,0.0000,BOOTSTRAP(H=0→entrée forcée)
