trade_id,ts,symbol,side,qty,price,realized_pnl,commission,commission_asset,role
529548120,2026-08-21T07:34:45Z,BTCUSDT,SELL,0.03560000,76283.90,-4.02352653,1.08628273,USDT,
529548502,2026-08-21T07:36:37Z,BTCUSDT,BUY,0.01950000,76408.50,0.00000000,0.59598630,USDT,
529548508,2026-08-21T07:36:40Z,BTCUSDT,BUY,0.01960000,76408.50,0.00000000,0.59904263,USDT,
529548559,2026-08-21T07:36:44Z,BTCUSDT,SELL,0.00070000,76330.30,0.00000000,0.02137248,USDT,
529548560,2026-08-21T07:36:44Z,BTCUSDT,SELL,0.00380000,76327.20,0.00000000,0.11601734,USDT,
529548578,2026-08-21T07:36:47Z,BTCUSDT,SELL,0.00070000,76325.70,0.00000000,0.02137119,USDT,
529548579,2026-08-21T07:36:47Z,BTCUSDT,SELL,0.00100000,76318.60,0.00000000,0.03052744,USDT,
529548580,2026-08-21T07:36:47Z,BTCUSDT,SELL,0.00030000,76307.60,0.00000000,0.00915691,USDT,
529548601,2026-08-21T07:36:48Z,BTCUSDT,SELL,0.00130000,76328.10,-0.10452000,0.03969061,USDT,
529548602,2026-08-21T07:36:48Z,BTCUSDT,SELL,0.00150000,76326.20,-0.12345000,0.04579572,USDT,
529548603,2026-08-21T07:36:48Z,BTCUSDT,SELL,0.00130000,76314.10,-0.12272000,0.03968333,USDT,
529548604,2026-08-21T07:36:48Z,BTCUSDT,SELL,0.00550000,76302.50,-0.58300000,0.16786550,USDT,
529548605,2026-08-21T07:36:48Z,BTCUSDT,SELL,0.02950000,76283.90,-3.67570000,0.90015002,USDT,
529548635,2026-08-21T07:36:55Z,BTCUSDT,BUY,0.00650000,76345.30,-0.13100999,0.19849778,USDT,
529548722,2026-08-21T07:37:10Z,BTCUSDT,SELL,0.00100000,76310.10,0.00000000,0.03052404,USDT,
529548723,2026-08-21T07:37:10Z,BTCUSDT,SELL,0.00350000,76284.00,0.00000000,0.10679760,USDT,
529548729,2026-08-21T07:37:13Z,BTCUSDT,SELL,0.00070000,76297.90,0.00000000,0.02136341,USDT,
529548730,2026-08-21T07:37:13Z,BTCUSDT,SELL,0.00100000,76292.10,0.00000000,0.03051684,USDT,
529548731,2026-08-21T07:37:13Z,BTCUSDT,SELL,0.00030000,76290.60,0.00000000,0.00915487,USDT,
529548769,2026-08-21T07:37:21Z,BTCUSDT,BUY,0.00100000,76332.00,-0.04093692,0.03053280,USDT,
529548770,2026-08-21T07:37:21Z,BTCUSDT,BUY,0.00120000,76333.10,-0.05044430,0.03663988,USDT,
529548771,2026-08-21T07:37:21Z,BTCUSDT,BUY,0.00080000,76333.10,-0.03362953,0.02442659,USDT,
529548772,2026-08-21T07:37:21Z,BTCUSDT,BUY,0.00070000,76333.10,-0.02942584,0.02137326,USDT,
529548773,2026-08-21T07:37:21Z,BTCUSDT,BUY,0.00130000,76339.80,-0.06335800,0.03969669,USDT,
529548774,2026-08-21T07:37:21Z,BTCUSDT,BUY,0.00150000,76355.00,-0.09590538,0.04581300,USDT,
529548874,2026-08-21T07:37:37Z,BTCUSDT,SELL,0.00100000,76358.10,0.00000000,0.03054324,USDT,
529548875,2026-08-21T07:37:37Z,BTCUSDT,SELL,0.00130000,76346.50,0.00000000,0.03970018,USDT,
529548876,2026-08-21T07:37:37Z,BTCUSDT,SELL,0.00220000,76333.20,0.00000000,0.06717321,USDT,
529548887,2026-08-21T07:37:40Z,BTCUSDT,SELL,0.00100000,76337.10,0.00000000,0.03053484,USDT,
529548888,2026-08-21T07:37:40Z,BTCUSDT,SELL,0.00100000,76333.20,0.00000000,0.03053328,USDT,
529548943,2026-08-21T07:37:57Z,BTCUSDT,BUY,0.00100000,76346.20,-0.00590923,0.03053848,USDT,
529548944,2026-08-21T07:37:57Z,BTCUSDT,BUY,0.00100000,76350.00,-0.00970923,0.03054000,USDT,
529548945,2026-08-21T07:37:57Z,BTCUSDT,BUY,0.00450000,76351.00,-0.04819153,0.13743180,USDT,
529549141,2026-08-21T07:38:42Z,BTCUSDT,SELL,0.00450000,76296.60,0.00000000,0.13733388,USDT,
529549150,2026-08-21T07:38:45Z,BTCUSDT,SELL,0.00200000,76296.60,0.00000000,0.06103728,USDT,
529549157,2026-08-21T07:38:47Z,BTCUSDT,BUY,0.01960000,76297.60,0.00000000,0.59817318,USDT,
529549163,2026-08-21T07:38:50Z,BTCUSDT,BUY,0.01960000,76297.60,0.00000000,0.59817318,USDT,
529549170,2026-08-21T07:38:53Z,BTCUSDT,BUY,0.00650000,76297.60,-0.00650000,0.19837376,USDT,
529549267,2026-08-21T07:38:58Z,BTCUSDT,SELL,0.03920000,76381.20,3.27712000,1.19765721,USDT,
529549751,2026-08-21T07:39:38Z,BTCUSDT,SELL,0.00100000,76455.60,0.00000000,0.03058224,USDT,
529549752,2026-08-21T07:39:38Z,BTCUSDT,SELL,0.00070000,76454.00,0.00000000,0.02140712,USDT,
529549753,2026-08-21T07:39:38Z,BTCUSDT,SELL,0.00130000,76445.10,0.00000000,0.03975145,USDT,
529549754,2026-08-21T07:39:38Z,BTCUSDT,SELL,0.00100000,76433.10,0.00000000,0.03057324,USDT,
529549755,2026-08-21T07:39:38Z,BTCUSDT,SELL,0.00800000,76381.30,0.00000000,0.24442016,USDT,
529549756,2026-08-21T07:39:38Z,BTCUSDT,SELL,0.00270000,76381.20,0.00000000,0.08249169,USDT,
529549772,2026-08-21T07:39:40Z,BTCUSDT,SELL,0.00640000,76478.90,0.00000000,0.19578598,USDT,
529549780,2026-08-21T07:39:46Z,BTCUSDT,BUY,0.02610000,76479.40,0.00000000,0.79844493,USDT,
529549788,2026-08-21T07:39:47Z,BTCUSDT,BUY,0.02110000,76479.40,-1.18561000,0.64548613,USDT,
529549790,2026-08-21T07:39:48Z,BTCUSDT,BUY,0.02620000,76479.40,0.00000000,0.80150411,USDT,
529549895,2026-08-21T07:40:02Z,BTCUSDT,SELL,0.00090000,76481.00,0.00000000,0.02753316,USDT,
529549896,2026-08-21T07:40:02Z,BTCUSDT,SELL,0.00640000,76479.50,0.00000000,0.19578752,USDT,
529549898,2026-08-21T07:40:03Z,BTCUSDT,SELL,0.04380000,76479.50,0.00437999,1.33992084,USDT,
529549899,2026-08-21T07:40:03Z,BTCUSDT,SELL,0.00850000,76479.50,0.00084999,0.26003030,USDT,
529549978,2026-08-21T07:40:05Z,BTCUSDT,SELL,0.00100000,76498.60,0.00000000,0.03059944,USDT,
529549979,2026-08-21T07:40:05Z,BTCUSDT,SELL,0.00070000,76496.60,0.00000000,0.02141904,USDT,
529549980,2026-08-21T07:40:05Z,BTCUSDT,SELL,0.00130000,76491.10,0.00000000,0.03977537,USDT,
529549981,2026-08-21T07:40:05Z,BTCUSDT,SELL,0.00020000,76479.50,0.00000000,0.00611836,USDT,
529550046,2026-08-21T07:40:12Z,BTCUSDT,BUY,0.01050000,76515.10,-0.32630000,0.32136342,USDT,
529594115,2026-08-21T09:27:47Z,BTCUSDT,SELL,0.00890000,77594.50,0.00000000,0.27623642,USDT,
529594131,2026-08-21T09:27:50Z,BTCUSDT,SELL,0.00070000,77624.80,0.00000000,0.02173494,USDT,
529594132,2026-08-21T09:27:50Z,BTCUSDT,SELL,0.00130000,77616.00,0.00000000,0.04036032,USDT,
529594133,2026-08-21T09:27:50Z,BTCUSDT,SELL,0.00100000,77615.70,0.00000000,0.03104628,USDT,
529594134,2026-08-21T09:27:50Z,BTCUSDT,SELL,0.00080000,77594.50,0.00000000,0.02483024,USDT,
529594193,2026-08-21T09:27:57Z,BTCUSDT,SELL,0.00120000,77635.90,0.00000000,0.03726523,USDT,
529594194,2026-08-21T09:27:57Z,BTCUSDT,SELL,0.00100000,77630.50,0.00000000,0.03105220,USDT,
529594195,2026-08-21T09:27:57Z,BTCUSDT,SELL,0.00130000,77623.90,0.00000000,0.04036442,USDT,
529594196,2026-08-21T09:27:57Z,BTCUSDT,SELL,0.00540000,77612.70,0.00000000,0.16764343,USDT,
529594204,2026-08-21T09:27:58Z,BTCUSDT,BUY,0.00120000,77643.20,0.00000000,0.03726873,USDT,
529594205,2026-08-21T09:27:58Z,BTCUSDT,BUY,0.02450000,77650.10,0.00000000,0.76097098,USDT,
529594206,2026-08-21T09:27:58Z,BTCUSDT,SELL,0.00120000,77629.80,0.00000000,0.03726230,USDT,
529594207,2026-08-21T09:27:58Z,BTCUSDT,SELL,0.00100000,77629.20,0.00000000,0.03105168,USDT,
529594208,2026-08-21T09:27:58Z,BTCUSDT,SELL,0.00670000,77594.50,0.00000000,0.20795326,USDT,
529594219,2026-08-21T09:27:58Z,BTCUSDT,BUY,0.00070000,77662.40,0.00000000,0.02174547,USDT,
529594220,2026-08-21T09:27:58Z,BTCUSDT,BUY,0.00100000,77668.80,0.00000000,0.03106752,USDT,
529594221,2026-08-21T09:27:58Z,BTCUSDT,BUY,0.00130000,77682.90,0.00000000,0.04039510,USDT,
529594222,2026-08-21T09:27:58Z,BTCUSDT,BUY,0.02270000,77691.70,0.00000000,0.70544063,USDT,
529594224,2026-08-21T09:27:59Z,BTCUSDT,BUY,0.00100000,77677.70,-0.07108196,0.03107108,USDT,
529594225,2026-08-21T09:27:59Z,BTCUSDT,BUY,0.01170000,77691.70,-0.99545901,0.36359715,USDT,
529594244,2026-08-21T09:28:01Z,BTCUSDT,BUY,0.00100000,77669.10,0.00000000,0.03106764,USDT,
529594245,2026-08-21T09:28:01Z,BTCUSDT,BUY,0.00130000,77681.30,0.00000000,0.04039427,USDT,
529594246,2026-08-21T09:28:01Z,BTCUSDT,BUY,0.03930000,77691.60,0.00000000,1.22131195,USDT,
529594247,2026-08-21T09:28:01Z,BTCUSDT,BUY,0.00130000,77679.60,0.00000000,0.04039339,USDT,
529594248,2026-08-21T09:28:01Z,BTCUSDT,BUY,0.00100000,77685.10,0.00000000,0.03107404,USDT,
529594249,2026-08-21T09:28:01Z,BTCUSDT,BUY,0.02140000,77691.60,0.00000000,0.66504009,USDT,
529594250,2026-08-21T09:28:01Z,BTCUSDT,BUY,0.00210000,77691.70,0.00000000,0.06526102,USDT,
529594297,2026-08-21T09:28:08Z,BTCUSDT,BUY,0.00890000,77692.90,-0.76790950,0.27658672,USDT,
529594298,2026-08-21T09:28:09Z,BTCUSDT,BUY,0.00120000,77684.10,-0.09297836,0.03728836,USDT,
529594299,2026-08-21T09:28:09Z,BTCUSDT,BUY,0.00770000,77692.90,-0.66437114,0.23929413,USDT,
529594331,2026-08-21T09:28:16Z,BTCUSDT,SELL,0.00100000,77672.30,-0.00932617,0.03106892,USDT,
529594332,2026-08-21T09:28:16Z,BTCUSDT,SELL,0.00130000,77646.70,-0.04540403,0.04037628,USDT,
529594333,2026-08-21T09:28:16Z,BTCUSDT,SELL,0.04920000,77594.50,-4.28660797,1.52705976,USDT,
529594334,2026-08-21T09:28:16Z,BTCUSDT,SELL,0.00100000,77634.50,-0.04712617,0.03105380,USDT,
529594335,2026-08-21T09:28:16Z,BTCUSDT,SELL,0.02470000,77594.50,-2.15201660,0.76663366,USDT,
529594346,2026-08-21T09:28:18Z,BTCUSDT,SELL,0.00440000,77692.80,0.00000000,0.13673932,USDT,
529594360,2026-08-21T09:28:23Z,BTCUSDT,SELL,0.00100000,77655.00,0.00000000,0.03106200,USDT,
529594361,2026-08-21T09:28:23Z,BTCUSDT,SELL,0.00100000,77640.10,0.00000000,0.03105604,USDT,
529594398,2026-08-21T09:28:36Z,BTCUSDT,BUY,0.00030000,77618.70,0.01798781,0.00931424,USDT,
529594399,2026-08-21T09:28:36Z,BTCUSDT,BUY,0.00610000,77622.90,0.34013218,0.18939987,USDT,
529594432,2026-08-21T09:28:41Z,BTCUSDT,SELL,0.00100000,77668.00,-0.01362617,0.03106720,USDT,
529594433,2026-08-21T09:28:41Z,BTCUSDT,SELL,0.00070000,77666.70,-0.01044832,0.02174667,USDT,
529594434,2026-08-21T09:28:41Z,BTCUSDT,SELL,0.00130000,77637.60,-0.05723403,0.04037155,USDT,
529594435,2026-08-21T09:28:41Z,BTCUSDT,SELL,0.03860000,77594.50,-3.36307048,1.19805908,USDT,
529594475,2026-08-21T09:28:48Z,BTCUSDT,BUY,0.01930000,77634.80,0.00000000,0.59934065,USDT,
529594486,2026-08-21T09:28:51Z,BTCUSDT,BUY,0.00780000,77630.90,0.00000000,0.24220840,USDT,
529594487,2026-08-21T09:28:51Z,BTCUSDT,BUY,0.01150000,77634.80,0.00000000,0.35712008,USDT,
529594520,2026-08-21T09:28:59Z,BTCUSDT,SELL,0.00100000,77648.50,0.01448808,0.03105940,USDT,
529594521,2026-08-21T09:28:59Z,BTCUSDT,SELL,0.00120000,77630.40,-0.00433430,0.03726259,USDT,
529594522,2026-08-21T09:28:59Z,BTCUSDT,SELL,0.03640000,77594.50,-1.43823378,1.12977592,USDT,
529594523,2026-08-21T09:28:59Z,BTCUSDT,BUY,0.00100000,77654.80,0.00000000,0.03106192,USDT,
529594524,2026-08-21T09:28:59Z,BTCUSDT,BUY,0.00120000,77664.50,0.00000000,0.03727896,USDT,
529594525,2026-08-21T09:28:59Z,BTCUSDT,BUY,0.01710000,77693.10,0.00000000,0.53142080,USDT,
529594562,2026-08-21T09:29:04Z,BTCUSDT,SELL,0.00100000,77659.30,0.00000000,0.03106372,USDT,
529594563,2026-08-21T09:29:04Z,BTCUSDT,SELL,0.00530000,77647.70,0.00000000,0.16461312,USDT,
529594564,2026-08-21T09:29:04Z,BTCUSDT,SELL,0.00090000,77594.50,0.00000000,0.02793402,USDT,
529594579,2026-08-21T09:29:07Z,BTCUSDT,SELL,0.00070000,77608.10,0.00000000,0.02173026,USDT,
529594580,2026-08-21T09:29:07Z,BTCUSDT,SELL,0.00100000,77598.60,0.00000000,0.03103944,USDT,
529594581,2026-08-21T09:29:07Z,BTCUSDT,SELL,0.00150000,77594.50,0.00000000,0.04655670,USDT,
529594582,2026-08-21T09:29:09Z,BTCUSDT,SELL,0.00070000,77609.20,-0.05609611,0.02173057,USDT,
529594583,2026-08-21T09:29:09Z,BTCUSDT,SELL,0.00100000,77598.00,-0.09133730,0.03103920,USDT,
529594584,2026-08-21T09:29:09Z,BTCUSDT,SELL,0.01760000,77594.50,-1.66913658,0.54626528,USDT,
529594594,2026-08-21T09:29:14Z,BTCUSDT,SELL,0.00120000,77605.60,0.00000000,0.03725068,USDT,
529594595,2026-08-21T09:29:14Z,BTCUSDT,SELL,0.00100000,77596.70,0.00000000,0.03103868,USDT,
529594596,2026-08-21T09:29:14Z,BTCUSDT,SELL,0.00220000,77594.60,0.00000000,0.06828324,USDT,
529594604,2026-08-21T09:29:17Z,BTCUSDT,SELL,0.00120000,77602.80,0.00000000,0.03724934,USDT,
529594605,2026-08-21T09:29:17Z,BTCUSDT,SELL,0.00080000,77594.60,0.00000000,0.02483027,USDT,
529594606,2026-08-21T09:29:17Z,BTCUSDT,BUY,0.00120000,77610.60,0.00826285,0.03725308,USDT,
529594607,2026-08-21T09:29:17Z,BTCUSDT,BUY,0.00100000,77615.20,0.00228571,0.03104608,USDT,
529594608,2026-08-21T09:29:17Z,BTCUSDT,BUY,0.00820000,77617.00,0.00398285,0.25458376,USDT,
529594622,2026-08-21T09:29:23Z,BTCUSDT,BUY,0.01280000,77616.90,0.00000000,0.39739852,USDT,
529594626,2026-08-21T09:29:25Z,BTCUSDT,BUY,0.00640000,77616.90,0.00374857,0.19869926,USDT,
529594628,2026-08-21T09:29:25Z,BTCUSDT,BUY,0.01290000,77616.90,0.00000000,0.40050320,USDT,
529594673,2026-08-21T09:29:34Z,BTCUSDT,SELL,0.00100000,77596.20,-0.02070000,0.03103848,USDT,
529594674,2026-08-21T09:29:34Z,BTCUSDT,SELL,0.02470000,77593.80,-0.57057000,0.76662674,USDT,
529594718,2026-08-21T09:29:48Z,BTCUSDT,SELL,0.00440000,77593.80,0.00000000,0.13656508,USDT,
529594731,2026-08-21T09:29:51Z,BTCUSDT,SELL,0.00200000,77593.80,0.00000000,0.06207504,USDT,
529594739,2026-08-21T09:29:53Z,BTCUSDT,SELL,0.00120000,77635.60,0.00000000,0.03726508,USDT,
529594740,2026-08-21T09:29:53Z,BTCUSDT,SELL,0.00100000,77626.00,0.00000000,0.03105040,USDT,
529594741,2026-08-21T09:29:53Z,BTCUSDT,SELL,0.00220000,77600.00,0.00000000,0.06828800,USDT,
529594745,2026-08-21T09:29:54Z,BTCUSDT,BUY,0.00070000,77654.60,0.00000000,0.02174328,USDT,
529594746,2026-08-21T09:29:54Z,BTCUSDT,BUY,0.00190000,77655.90,0.00000000,0.05901848,USDT,
529594747,2026-08-21T09:29:54Z,BTCUSDT,BUY,0.00120000,77660.60,0.00000000,0.03727708,USDT,
529594748,2026-08-21T09:29:54Z,BTCUSDT,BUY,0.00120000,77660.90,0.00000000,0.03727723,USDT,
529594749,2026-08-21T09:29:54Z,BTCUSDT,BUY,0.00080000,77660.90,0.00000000,0.02485148,USDT,
529594750,2026-08-21T09:29:54Z,BTCUSDT,BUY,0.00100000,77660.90,0.00000000,0.03106436,USDT,
529594751,2026-08-21T09:29:54Z,BTCUSDT,BUY,0.01250000,77661.50,0.00000000,0.38830750,USDT,
529594761,2026-08-21T09:29:56Z,BTCUSDT,SELL,0.00120000,77646.10,0.00000000,0.03727012,USDT,
529594762,2026-08-21T09:29:56Z,BTCUSDT,SELL,0.00080000,77638.50,0.00000000,0.02484432,USDT,
529594767,2026-08-21T09:29:59Z,BTCUSDT,BUY,0.00070000,77664.20,-0.03864218,0.02174597,USDT,
529594768,2026-08-21T09:29:59Z,BTCUSDT,BUY,0.00100000,77670.10,-0.06110312,0.03106804,USDT,
529594769,2026-08-21T09:29:59Z,BTCUSDT,BUY,0.00100000,77670.10,-0.06110312,0.03106804,USDT,
529594770,2026-08-21T09:29:59Z,BTCUSDT,BUY,0.00070000,77670.10,-0.04277218,0.02174762,USDT,
529594771,2026-08-21T09:29:59Z,BTCUSDT,BUY,0.00100000,77672.20,-0.06320312,0.03106888,USDT,
529594772,2026-08-21T09:29:59Z,BTCUSDT,BUY,0.00200000,77673.60,-0.12920625,0.06213888,USDT,
529594863,2026-08-21T09:30:07Z,BTCUSDT,SELL,0.00070000,77693.10,0.02278554,0.02175406,USDT,
529594864,2026-08-21T09:30:07Z,BTCUSDT,SELL,0.00100000,77681.90,0.02135077,0.03107276,USDT,
529594865,2026-08-21T09:30:07Z,BTCUSDT,SELL,0.00130000,77672.00,0.01488601,0.04038944,USDT,
529594866,2026-08-21T09:30:07Z,BTCUSDT,SELL,0.00020000,77654.60,-0.00118984,0.00621236,USDT,
529594867,2026-08-21T09:30:07Z,BTCUSDT,SELL,0.00530000,77617.70,-0.22710088,0.16454952,USDT,
529594868,2026-08-21T09:30:07Z,BTCUSDT,SELL,0.01080000,77600.00,-0.65393160,0.33523199,USDT,
529595078,2026-08-21T09:31:01Z,BTCUSDT,SELL,0.00440000,77687.50,0.00000000,0.13672999,USDT,
529595090,2026-08-21T09:31:06Z,BTCUSDT,SELL,0.00200000,77687.40,0.00000000,0.06214992,USDT,
529595210,2026-08-21T09:31:42Z,BTCUSDT,BUY,0.00640000,77702.10,-0.34475000,0.19891737,USDT,
529595233,2026-08-21T09:31:52Z,BTCUSDT,BUY,0.00640000,77702.10,-0.34475000,0.19891737,USDT,
529595355,2026-08-21T09:32:16Z,BTCUSDT,BUY,0.01930000,77705.30,0.00000000,0.59988491,USDT,
529595408,2026-08-21T09:32:19Z,BTCUSDT,BUY,0.01930000,77708.10,0.00000000,0.59990653,USDT,
529595582,2026-08-21T09:32:37Z,BTCUSDT,BUY,0.03110000,77726.90,0.00000000,0.96692263,USDT,
529595654,2026-08-21T09:32:41Z,BTCUSDT,BUY,0.03110000,77765.10,0.00000000,0.96739784,USDT,
529595661,2026-08-21T09:32:43Z,BTCUSDT,BUY,0.03130000,77765.10,0.00000000,0.97361905,USDT,
529595694,2026-08-21T09:32:49Z,BTCUSDT,SELL,0.03860000,77765.10,1.00583827,1.20069314,USDT,
529595742,2026-08-21T09:32:58Z,BTCUSDT,SELL,0.00120000,77755.00,0.01914958,0.03732240,USDT,
529595743,2026-08-21T09:32:58Z,BTCUSDT,SELL,0.00150000,77754.20,0.02273697,0.04665252,USDT,
529595744,2026-08-21T09:32:58Z,BTCUSDT,SELL,0.00100000,77751.70,0.01265798,0.03110068,USDT,
529595745,2026-08-21T09:32:58Z,BTCUSDT,SELL,0.00130000,77747.30,0.01073538,0.04042859,USDT,
529595746,2026-08-21T09:32:58Z,BTCUSDT,SELL,0.00530000,77720.20,-0.09986267,0.16476682,USDT,
529595747,2026-08-21T09:32:58Z,BTCUSDT,SELL,0.05210000,77702.80,-1.88820890,1.61932635,USDT,
529595812,2026-08-21T09:33:02Z,BTCUSDT,SELL,0.00100000,77767.80,0.02875798,0.03110712,USDT,
529595813,2026-08-21T09:33:02Z,BTCUSDT,SELL,0.00120000,77767.50,0.03414958,0.03732840,USDT,
529595814,2026-08-21T09:33:02Z,BTCUSDT,SELL,0.00200000,77765.10,0.05211597,0.06221208,USDT,
529595815,2026-08-21T09:33:02Z,BTCUSDT,SELL,0.00130000,77754.90,0.02061538,0.04043254,USDT,
529595816,2026-08-21T09:33:02Z,BTCUSDT,SELL,0.00150000,77717.50,-0.03231302,0.04663050,USDT,
529595817,2026-08-21T09:33:02Z,BTCUSDT,SELL,0.00530000,77691.80,-0.25038267,0.16470661,USDT,
529595818,2026-08-21T09:33:02Z,BTCUSDT,SELL,0.01880000,77687.50,-0.96898985,0.58421000,USDT,
529595842,2026-08-21T09:33:08Z,BTCUSDT,SELL,0.00130000,77759.90,0.00000000,0.04043514,USDT,
529595843,2026-08-21T09:33:08Z,BTCUSDT,SELL,0.00100000,77757.50,0.00000000,0.03110300,USDT,
529595844,2026-08-21T09:33:08Z,BTCUSDT,SELL,0.00210000,77736.00,0.00000000,0.06529823,USDT,
529595861,2026-08-21T09:33:11Z,BTCUSDT,SELL,0.00120000,77768.90,0.00000000,0.03732907,USDT,
529595862,2026-08-21T09:33:11Z,BTCUSDT,SELL,0.00080000,77767.20,0.00000000,0.02488550,USDT,
529596075,2026-08-21T09:33:32Z,BTCUSDT,BUY,0.00640000,77892.00,-0.88139000,0.19940352,USDT,
529596130,2026-08-21T09:33:52Z,BTCUSDT,SELL,0.00440000,77867.80,0.00000000,0.13704732,USDT,
529596133,2026-08-21T09:33:52Z,BTCUSDT,BUY,0.02080000,77892.00,0.00000000,0.64806144,USDT,
529596148,2026-08-21T09:33:56Z,BTCUSDT,SELL,0.00200000,77867.80,0.00000000,0.06229424,USDT,
529596150,2026-08-21T09:33:56Z,BTCUSDT,BUY,0.02080000,77892.00,0.00000000,0.64806144,USDT,
529596203,2026-08-21T09:34:15Z,BTCUSDT,SELL,0.00440000,77891.70,0.00000000,0.13708939,USDT,
529596205,2026-08-21T09:34:15Z,BTCUSDT,SELL,0.00440000,77891.70,0.00000000,0.13708939,USDT,
529596209,2026-08-21T09:34:17Z,BTCUSDT,SELL,0.04160000,77891.70,-0.01248000,1.29611788,USDT,
529596212,2026-08-21T09:34:18Z,BTCUSDT,SELL,0.00200000,77891.70,0.00000000,0.06231336,USDT,
529596214,2026-08-21T09:34:19Z,BTCUSDT,SELL,0.00200000,77891.70,0.00000000,0.06231336,USDT,
529596271,2026-08-21T09:34:30Z,BTCUSDT,BUY,0.00640000,77892.50,-0.05610666,0.19940480,USDT,
529596333,2026-08-21T09:34:39Z,BTCUSDT,BUY,0.00640000,77897.90,-0.09066666,0.19941862,USDT,
529596345,2026-08-21T09:34:45Z,BTCUSDT,BUY,0.00640000,77891.80,-0.05162666,0.19940300,USDT,
529596353,2026-08-21T09:34:48Z,BTCUSDT,BUY,0.03110000,77891.80,0.00000000,0.96897399,USDT,
529596365,2026-08-21T09:34:52Z,BTCUSDT,BUY,0.03110000,77895.10,0.00000000,0.96901504,USDT,
529596652,2026-08-21T09:35:37Z,BTCUSDT,SELL,0.06220000,77901.50,0.50070999,1.93818932,USDT,
529596662,2026-08-21T09:35:42Z,BTCUSDT,SELL,0.00440000,77901.50,0.00000000,0.13710664,USDT,
529596670,2026-08-21T09:35:47Z,BTCUSDT,SELL,0.00120000,77930.40,0.00000000,0.03740659,USDT,
529596671,2026-08-21T09:35:47Z,BTCUSDT,SELL,0.00080000,77916.10,0.00000000,0.02493315,USDT,
529596792,2026-08-21T09:36:21Z,BTCUSDT,BUY,0.00640000,77863.70,0.28828000,0.19933107,USDT,
529596872,2026-08-21T09:36:43Z,BTCUSDT,SELL,0.00440000,77850.60,0.00000000,0.13701705,USDT,
529596936,2026-08-21T09:36:48Z,BTCUSDT,SELL,0.00200000,77842.30,0.00000000,0.06227384,USDT,
529596946,2026-08-21T09:36:53Z,BTCUSDT,BUY,0.03850000,77842.90,0.00000000,1.19878066,USDT,
529596947,2026-08-21T09:36:54Z,BTCUSDT,BUY,0.01920000,77842.90,0.00000000,0.59783347,USDT,
529596956,2026-08-21T09:36:57Z,BTCUSDT,BUY,0.03850000,77842.90,0.00000000,1.19878066,USDT,
529596958,2026-08-21T09:36:58Z,BTCUSDT,BUY,0.01930000,77842.90,0.00000000,0.60094718,USDT,
529597038,2026-08-21T09:37:08Z,BTCUSDT,BUY,0.00640000,77865.10,-0.10940000,0.19933465,USDT,
529597282,2026-08-21T09:37:48Z,BTCUSDT,SELL,0.00120000,77859.40,0.01980000,0.03737251,USDT,
529597283,2026-08-21T09:37:48Z,BTCUSDT,SELL,0.00100000,77854.00,0.01109999,0.03114160,USDT,
529597284,2026-08-21T09:37:48Z,BTCUSDT,SELL,0.00150000,77846.80,0.00584999,0.04670808,USDT,
529597285,2026-08-21T09:37:48Z,BTCUSDT,SELL,0.07330000,77839.20,-0.27121000,2.28224534,USDT,
529597291,2026-08-21T09:37:49Z,BTCUSDT,SELL,0.00100000,77848.40,0.00550000,0.03113936,USDT,
529597292,2026-08-21T09:37:49Z,BTCUSDT,SELL,0.00130000,77839.80,-0.00403000,0.04047669,USDT,
529597293,2026-08-21T09:37:49Z,BTCUSDT,SELL,0.03620000,77839.20,-0.13394000,1.12711161,USDT,
529597308,2026-08-21T09:37:55Z,BTCUSDT,SELL,0.00070000,77870.40,0.00000000,0.02180371,USDT,
529597309,2026-08-21T09:37:55Z,BTCUSDT,SELL,0.00150000,77868.50,0.00000000,0.04672110,USDT,
529597310,2026-08-21T09:37:55Z,BTCUSDT,SELL,0.00100000,77859.50,0.00000000,0.03114380,USDT,
529597311,2026-08-21T09:37:55Z,BTCUSDT,SELL,0.00120000,77846.10,0.00000000,0.03736612,USDT,
529597317,2026-08-21T09:37:56Z,BTCUSDT,BUY,0.00130000,77870.00,0.00000000,0.04049240,USDT,
529597318,2026-08-21T09:37:56Z,BTCUSDT,BUY,0.00080000,77870.50,0.00000000,0.02491856,USDT,
529597319,2026-08-21T09:37:56Z,BTCUSDT,BUY,0.01710000,77871.70,0.00000000,0.53264242,USDT,
529597350,2026-08-21T09:37:59Z,BTCUSDT,SELL,0.00120000,77887.20,0.00000000,0.03738585,USDT,
529597351,2026-08-21T09:37:59Z,BTCUSDT,SELL,0.00080000,77881.70,0.00000000,0.02492214,USDT,
529597361,2026-08-21T09:38:01Z,BTCUSDT,BUY,0.01930000,77900.50,0.00000000,0.60139186,USDT,
529597387,2026-08-21T09:38:06Z,BTCUSDT,SELL,0.00070000,77856.70,0.00000000,0.02179987,USDT,
529597388,2026-08-21T09:38:06Z,BTCUSDT,SELL,0.00100000,77847.70,0.00000000,0.03113908,USDT,
529597389,2026-08-21T09:38:06Z,BTCUSDT,SELL,0.00130000,77846.50,0.00000000,0.04048017,USDT,
529597390,2026-08-21T09:38:06Z,BTCUSDT,SELL,0.00140000,77838.80,0.00000000,0.04358972,USDT,
