ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-27T23:46:13Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.75,0.0,73033.21,91515.46,True,False,0.0,80249.03,0.0,1.99,1.4538
2026-08-27T23:46:16Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.27,0.0,50150.08,21586.74,True,False,0.0,80249.03,0.0,0.985,0.07874
2026-08-27T23:46:19Z,QAITUSDT,IMPULSE,NONE,0.0,0.0,0.0,47.51,0.0,28.79,1001.28,True,False,0.0,80249.03,0.0,1.953,0.002318
2026-08-27T23:46:22Z,RIZEUSDT,IMPULSE,NONE,0.0,0.0,0.0,55.08,0.0,129.84,732.75,True,False,0.0,80249.03,0.0,0.907,0.00473
2026-08-27T23:46:24Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,10.14,0.0,10426.36,5240.49,True,False,0.0,80249.03,0.0,1.112,0.10847
2026-08-27T23:46:55Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.07,0.0,87492.84,103867.01,True,False,0.0,80240.01,-0.0112,1.01,1.4527
2026-08-27T23:46:57Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.27,0.0,29985.07,35554.28,True,False,0.0,80240.01,-0.0112,0.917,0.07871
2026-08-27T23:46:59Z,QAITUSDT,IMPULSE,NONE,0.0,0.0,0.0,47.51,0.0,28.79,1001.28,True,False,0.0,80240.01,-0.0112,0.941,0.002318
2026-08-27T23:47:00Z,RIZEUSDT,IMPULSE,NONE,0.0,0.0,0.0,52.53,0.0,95.4,737.56,True,False,0.0,80240.01,-0.0112,0.957,0.004772
2026-08-27T23:47:03Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,10.14,0.0,10426.36,5240.49,True,False,0.0,80240.01,-0.0112,0.99,0.10843
2026-08-27T23:47:36Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.75,0.69,81390.81,103460.9,True,False,0.0034,80230.0,-0.0125,0.994,1.4543
2026-08-27T23:47:39Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.27,0.0,43908.75,35554.28,True,False,0.0,80230.0,-0.0125,0.97,0.0787
2026-08-27T23:47:41Z,QAITUSDT,IMPULSE,NONE,0.0,0.0,0.0,47.51,0.0,28.79,1001.28,True,False,0.0,80230.0,-0.0125,0.956,0.002318
2026-08-27T23:47:42Z,RIZEUSDT,IMPULSE,NONE,0.0,0.0,0.0,52.53,0.0,141.14,737.56,True,False,0.0,80230.0,-0.0125,1.007,0.004772
2026-08-27T23:47:45Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,10.14,0.0,10426.36,5240.49,True,False,0.0,80230.0,-0.0125,0.976,0.10847
