ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T08:34:32Z,ADAUSDT,OBS,NONE,0.0,0.0,0.0,4.77,0.0,76952.32,98314.15,True,False,0.0,79767.57,0.0,0.836,0.2097
2026-08-28T08:34:35Z,XLMUSDT,OBS,BUY,0.0,22.56,22.56,5.44,-5.44,63648.42,87782.81,True,False,0.0272,79767.57,0.0,1.034,0.1838
2026-08-28T08:34:36Z,SOLUSDT,OBS,NONE,0.0,0.0,0.0,0.94,0.0,519441.7,415143.06,True,False,0.0,79767.57,0.0,0.959,106.56
2026-08-28T08:34:39Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,3.67,0.0,4891.16,3536.94,True,False,0.0,79767.57,0.0,1.728,0.05456
2026-08-28T08:34:41Z,GOLD(PAXG)USDT,OBS,NONE,0.0,0.0,0.0,0.02,0.0,22170.76,21448.23,True,False,0.0,79767.57,0.0,0.859,4602.16
2026-08-28T08:34:43Z,ALGOUSDT,OBS,NONE,0.0,0.0,0.0,3.37,0.0,48595.82,51972.72,True,False,0.0,79767.57,0.0,0.882,0.0891
2026-08-28T08:34:46Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,99.79,0.0,5706.83,800.08,True,False,0.0,79767.57,0.0,0.767,0.0702
2026-08-28T08:34:47Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,14.16,0.0,2754.01,2700.3,True,False,0.0,79767.57,0.0,0.789,0.02825
2026-08-28T08:34:49Z,QNTUSDT,OBS,NONE,0.0,0.0,0.0,3.2,0.0,4483.93,2198.54,True,False,0.0,79767.57,0.0,0.728,62.57
2026-08-28T08:34:51Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,24.63,0.0,11825.49,6826.37,True,False,0.0,79767.57,0.0,1.166,0.004866
