ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-08-13T07:11:06Z,XRPUSDT,BUY,WATCH,1.01420000,1.01420000,9.85998817,0.0000,0.0000,2.49,SEED_START
2026-08-13T07:11:08Z,HBARUSDT,BUY,WATCH,0.06646000,0.06646000,150.46644598,0.0000,0.0000,2.51,SEED_START
