ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-27T22:01:57Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.07,0.0,134803.74,75440.59,True,False,0.0,80234.0,0.0,1.107,1.4527
2026-08-27T22:02:00Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.27,0.0,31757.58,13147.81,True,False,0.0,80234.0,0.0,1.111,0.07903
2026-08-27T22:02:03Z,QAITUSDT,IMPULSE,NONE,0.0,0.0,0.0,4.24,0.0,259.99,715.32,True,False,0.0,80234.0,0.0,2.025,0.00236
2026-08-27T22:02:06Z,RIZEUSDT,IMPULSE,SELL,0.54,0.0,0.54,55.88,0.0,136.86,231.34,True,False,0.0,80234.0,0.0,1.129,0.004652
2026-08-27T22:02:10Z,ZBCNUSDT,IMPULSE,NONE,0.0,0.0,0.0,30.4,0.0,103.91,200.15,True,False,0.0,80234.0,0.0,2.069,0.0021394
2026-08-27T22:02:48Z,XRPUSDT,COOLING,BUY,15.61,55.64,55.64,2.75,2.06,62216.49,67981.27,True,True,0.0103,80240.0,0.0075,1.076,1.454
2026-08-27T22:02:50Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.26,0.0,41106.83,27760.14,True,False,0.0,80240.0,0.0075,0.99,0.07904
2026-08-27T22:02:52Z,QAITUSDT,IMPULSE,NONE,0.0,0.0,0.0,4.24,0.0,259.99,715.32,True,False,0.0,80240.0,0.0075,1.041,0.00236
2026-08-27T22:02:55Z,RIZEUSDT,IMPULSE,SELL,1.34,0.0,1.34,55.88,0.0,137.22,231.34,True,False,0.0,80240.0,0.0075,1.074,0.00465
2026-08-27T22:02:57Z,ZBCNUSDT,IMPULSE,NONE,0.0,0.0,0.0,33.7,0.0,103.91,199.98,True,False,0.0,80240.0,0.0075,1.045,0.002139
2026-08-27T22:03:30Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,1.38,0.0,45991.71,79499.81,True,False,0.0,80262.06,0.0275,1.067,1.4544
