ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-30T08:27:59Z,BTCUSDT,COOLING,NONE,0.0,0.0,0.0,0.0,0.0,542993.04,49030.57,True,False,0.0,78159.99,0.0,2.107,78159.99
2026-08-30T08:28:03Z,ETHUSDT,COOLING,NONE,0.0,0.0,0.0,0.04,0.0,147082.47,155507.6,True,False,0.0,78159.99,0.0,1.163,2458.54
2026-08-30T08:28:07Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,1.44,0.0,158437.05,66053.62,True,False,0.0,78159.99,0.0,1.095,1.3928
2026-08-30T08:28:12Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.34,0.0,46728.42,40086.19,True,False,0.0,78159.99,0.0,2.081,0.07489
2026-08-30T08:28:17Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,11.4,-3.11,544.0,785.32,True,False,0.0104,78159.99,0.0,2.042,0.0019294
2026-08-30T08:29:25Z,BTCUSDT,COOLING,NONE,0.0,0.0,0.0,0.0,0.0,464496.58,160108.92,True,False,0.0,78151.12,-0.0113,9.589,78151.12
2026-08-30T08:29:34Z,ETHUSDT,COOLING,SELL,0.53,0.0,0.53,0.04,0.0,158252.81,160151.17,True,False,0.0,78151.12,-0.0113,4.299,2458.54
2026-08-30T08:29:44Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,1.44,0.0,146874.71,54501.23,True,False,0.0,78151.12,-0.0113,1.438,1.3931
2026-08-30T08:29:47Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.34,0.0,40741.75,23225.59,True,False,0.0,78151.12,-0.0113,1.565,0.07489
2026-08-30T08:29:56Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,9.34,-0.52,527.38,785.32,True,False,-0.013,78151.12,-0.0113,2.156,0.0019294
2026-08-30T08:30:31Z,BTCUSDT,COOLING,NONE,0.0,0.0,0.0,0.0,0.0,453566.22,281128.38,True,False,0.0,78140.01,-0.0142,1.153,78140.01
2026-08-30T08:30:34Z,ETHUSDT,COOLING,NONE,0.0,0.0,0.0,0.04,0.0,171488.18,148053.38,True,False,0.0,78140.01,-0.0142,2.088,2458.05
2026-08-30T08:30:37Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.15,0.0,157533.64,102449.97,True,False,0.0,78140.01,-0.0142,1.159,1.3928
2026-08-30T08:30:42Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.34,0.0,27329.25,38481.3,True,False,0.0,78140.01,-0.0142,2.109,0.07487
2026-08-30T08:30:47Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,12.44,0.0,527.38,514.85,True,False,0.0,78140.01,-0.0142,3.731,0.0019293
2026-08-30T08:32:09Z,BTCUSDT,COOLING,BUY,0.0,0.04,0.04,0.0,0.0,515442.53,197716.84,True,False,0.0,78137.46,-0.0033,1.187,78137.46
2026-08-30T08:32:12Z,ETHUSDT,COOLING,NONE,0.0,0.0,0.0,0.04,0.0,155605.32,150680.06,True,False,0.0,78137.46,-0.0033,1.543,2458.41
2026-08-30T08:32:14Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,1.44,0.0,144323.08,62739.89,True,False,0.0,78137.46,-0.0033,1.03,1.3926
2026-08-30T08:32:19Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.34,0.0,23391.66,38481.3,True,False,0.0,78137.46,-0.0033,2.478,0.07488
2026-08-30T08:32:22Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,9.33,0.0,541.71,52.17,True,False,-0.0052,78137.46,-0.0033,1.099,0.00193
2026-08-30T08:33:01Z,BTCUSDT,COOLING,NONE,0.0,0.0,0.0,0.0,0.0,515147.41,120320.24,True,False,0.0,78137.46,0.0,2.109,78137.46
