ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T10:35:53Z,ADAUSDT,OBS,NONE,0.0,0.0,0.0,4.81,-4.81,119525.98,79927.27,True,False,-0.0241,79295.01,0.0,1.186,0.2078
2026-08-28T10:35:55Z,XLMUSDT,OBS,NONE,0.0,0.0,0.0,5.47,0.0,76129.13,61300.97,True,False,0.0,79295.01,0.0,0.715,0.1827
2026-08-28T10:35:58Z,SOLUSDT,OBS,NONE,0.0,0.0,0.0,1.89,0.0,416969.27,390478.0,True,False,0.0,79295.01,0.0,0.719,105.79
2026-08-28T10:35:59Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,1.82,0.0,3468.24,2291.67,True,False,0.0,79295.01,0.0,0.892,0.05498
2026-08-28T10:36:02Z,GOLD(PAXG)USDT,OBS,SELL,11.93,0.0,11.93,0.02,0.0,29833.83,34434.13,True,False,0.0,79295.01,0.0,0.716,4598.97
2026-08-28T10:36:04Z,ALGOUSDT,OBS,NONE,0.0,0.0,0.0,15.79,0.0,67989.4,47026.32,True,False,0.0,79295.01,0.0,0.781,0.08868
2026-08-28T10:36:06Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,71.99,0.0,5706.83,1038.97,True,False,0.0,79295.01,0.0,1.817,0.0693
2026-08-28T10:36:09Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,17.78,0.0,3117.16,2689.68,True,False,0.0,79295.01,0.0,1.903,0.02812
2026-08-28T10:36:12Z,QNTUSDT,OBS,NONE,0.0,0.0,0.0,4.81,0.0,629.45,1483.36,True,False,0.0,79295.01,0.0,0.82,62.39
2026-08-28T10:36:13Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,31.02,0.0,12302.09,6491.39,True,False,0.0,79295.01,0.0,0.901,0.004844
