ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-29T12:22:28Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,1.44,0.0,72796.7,54072.05,True,False,0.0,77623.88,0.0,2.084,1.3844
2026-08-29T12:22:31Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.33,0.0,40125.04,41116.16,True,False,0.0,77623.88,0.0,1.086,0.07494
2026-08-29T12:22:36Z,RIZEUSDT,COOLING,SELL,14.74,0.0,14.74,50.02,-2.17,247.89,705.44,True,False,-0.0109,77623.88,0.0,2.08,0.004587
2026-08-29T12:22:39Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,9.96,0.0,10284.24,5442.29,True,False,0.0,77623.88,0.0,2.324,0.009032
2026-08-29T12:22:44Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,7.93,0.0,1518.62,14975.91,True,False,0.0,77623.88,0.0,2.099,0.1135
2026-08-29T12:23:25Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.89,0.72,60920.5,79559.86,True,False,-0.0036,77624.53,0.0008,1.136,1.3841
2026-08-29T12:23:28Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.33,0.0,40125.04,41116.16,True,False,0.0,77624.53,0.0008,1.196,0.07493
2026-08-29T12:23:31Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,52.19,0.0,171.88,708.5,True,False,0.0,77624.53,0.0008,1.18,0.004599
2026-08-29T12:23:35Z,WUSDT,COOLING,BUY,0.0,9.17,9.17,11.07,0.0,10284.24,5589.18,True,False,0.0,77624.53,0.0008,1.487,0.009032
2026-08-29T12:23:38Z,CCUSDT,COOLING,SELL,3.01,0.0,3.01,7.93,-0.88,1572.45,14975.91,True,False,-0.0044,77624.53,0.0008,1.136,0.11356
2026-08-29T12:24:15Z,XRPUSDT,COOLING,SELL,39.99,0.0,39.99,1.45,-0.72,95445.96,100481.38,True,False,0.0036,77593.08,-0.0405,0.917,1.3832
2026-08-29T12:24:17Z,HBARUSDT,COOLING,SELL,10.68,0.0,10.68,1.34,-1.34,51895.03,41055.33,True,False,0.0067,77593.08,-0.0405,1.027,0.07492
2026-08-29T12:24:19Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,52.19,0.0,171.88,706.02,True,False,0.0,77593.08,-0.0405,0.941,0.004602
2026-08-29T12:24:21Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,11.07,0.0,10284.24,5589.18,True,False,0.0,77593.08,-0.0405,1.201,0.009036
2026-08-29T12:24:24Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,9.69,0.0,1518.62,1827.47,True,False,0.0,77593.08,-0.0405,0.963,0.11356
2026-08-29T12:25:51Z,XRPUSDT,COOLING,SELL,13.04,0.0,13.04,0.72,0.0,79617.62,57388.89,True,False,0.0,77544.56,-0.0625,2.127,1.3822
2026-08-29T12:25:54Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.34,0.0,12401.5,46631.35,True,False,0.0,77544.56,-0.0625,1.331,0.07488
2026-08-29T12:25:56Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,56.52,0.0,247.89,710.63,True,False,0.0,77544.56,-0.0625,1.379,0.004596
2026-08-29T12:25:58Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,9.98,0.0,8570.67,4344.17,True,False,0.0,77544.56,-0.0625,0.929,0.009014
2026-08-29T12:26:00Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,8.8,0.0,1608.61,2096.24,True,False,0.0,77544.56,-0.0625,0.94,0.11369
2026-08-29T12:26:32Z,XRPUSDT,COOLING,SELL,7.17,0.0,7.17,2.17,-0.72,95924.36,114631.62,True,False,0.0036,77552.64,0.0104,2.343,1.3821
2026-08-29T12:26:34Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.34,0.0,47603.12,46631.35,True,False,0.0,77552.64,0.0104,0.963,0.07484
2026-08-29T12:26:37Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,56.52,2.17,171.88,713.13,True,False,0.0109,77552.64,0.0104,0.946,0.004596
2026-08-29T12:26:39Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,12.2,0.0,8570.67,4344.17,True,False,0.0,77552.64,0.0104,1.09,0.009014
2026-08-29T12:26:41Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,7.03,0.0,1521.03,1526.93,True,False,0.0,77552.64,0.0104,1.191,0.1137
2026-08-29T12:27:12Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.17,0.0,47276.96,48504.72,True,False,0.0,77552.57,-0.0001,0.983,1.3824
2026-08-29T12:27:14Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.34,0.0,50107.47,46631.35,True,False,0.0,77552.57,-0.0001,1.042,0.07485
2026-08-29T12:27:16Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,52.19,0.0,171.88,712.33,True,False,0.0,77552.57,-0.0001,0.91,0.004603
2026-08-29T12:27:17Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,13.31,0.0,8570.67,4344.17,True,False,0.0,77552.57,-0.0001,0.985,0.009017
2026-08-29T12:27:20Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,9.66,0.0,1523.68,1690.31,True,False,0.0,77552.57,-0.0001,1.422,0.11373
