ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T08:04:13Z,ADAUSDT,OBS,NONE,0.0,0.0,0.0,4.76,0.0,97244.45,79144.38,True,False,0.0,79818.21,0.0,0.782,0.2102
2026-08-28T08:04:15Z,XLMUSDT,OBS,NONE,0.0,0.0,0.0,5.42,0.0,42898.26,52106.69,True,False,0.0,79818.21,0.0,0.753,0.1845
2026-08-28T08:04:16Z,SOLUSDT,OBS,SELL,6.32,0.0,6.32,0.94,0.0,376793.55,541419.66,True,False,-0.0094,79818.21,0.0,0.753,106.87
2026-08-28T08:04:17Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,3.67,0.0,13173.18,4275.15,True,False,0.0,79818.21,0.0,0.704,0.05462
2026-08-28T08:04:19Z,GOLD(PAXG)USDT,OBS,NONE,0.0,0.0,0.0,0.02,0.0,21447.51,21447.46,True,False,0.0,79818.21,0.0,0.742,4606.83
2026-08-28T08:04:20Z,ALGOUSDT,OBS,BUY,0.0,49.07,49.07,13.43,-1.12,68096.9,43847.45,True,False,0.0056,79818.21,0.0,0.752,0.0893
2026-08-28T08:04:22Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,128.3,0.0,5706.83,793.71,True,False,0.0,79818.21,0.0,0.701,0.0698
2026-08-28T08:04:24Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,14.18,0.0,2672.56,2744.45,True,False,0.0,79818.21,0.0,0.725,0.0282
2026-08-28T08:04:26Z,QNTUSDT,OBS,SELL,5.77,0.0,5.77,1.6,0.0,674.4,810.62,True,False,0.0,79818.21,0.0,1.73,62.69
2026-08-28T08:04:29Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,20.39,0.0,12676.02,6396.26,True,False,0.0,79818.21,0.0,1.771,0.004905
