ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T12:38:44Z,ADAUSDT,OBS,NONE,0.0,0.0,0.0,4.81,0.0,142953.36,91943.57,True,False,0.0,79421.39,0.0,1.84,0.2079
2026-08-28T12:38:46Z,XLMUSDT,OBS,NONE,0.0,0.0,0.0,5.47,0.0,74745.22,74248.43,True,False,0.0,79421.39,0.0,0.911,0.1829
2026-08-28T12:38:48Z,SOLUSDT,OBS,SELL,1.58,0.0,1.58,1.91,0.95,585694.64,141496.57,True,False,0.0334,79421.39,0.0,1.878,104.93
2026-08-28T12:38:50Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,3.68,0.0,13114.96,2521.48,True,False,0.0,79421.39,0.0,0.967,0.05432
2026-08-28T12:38:52Z,GOLD(PAXG)USDT,OBS,NONE,0.0,0.0,0.0,0.15,0.0,21447.87,20018.64,True,False,0.0,79421.39,0.0,0.854,4583.57
2026-08-28T12:38:54Z,ALGOUSDT,OBS,NONE,0.0,0.0,0.0,11.28,0.0,64623.88,48698.86,True,False,0.0,79421.39,0.0,0.907,0.08855
2026-08-28T12:38:57Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,101.23,0.0,5706.83,1038.97,True,False,0.0,79421.39,0.0,1.767,0.0693
2026-08-28T12:38:59Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,17.75,0.0,3054.54,2836.22,True,False,0.0,79421.39,0.0,0.94,0.02816
2026-08-28T12:39:02Z,QNTUSDT,OBS,SELL,31.32,17.36,31.32,4.8,-3.2,2421.06,1170.87,True,False,0.016,79421.39,0.0,0.982,62.45
2026-08-28T12:39:06Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,27.17,-2.09,12908.51,8388.08,True,False,-0.0104,79421.39,0.0,1.88,0.004783
