ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-07-29T08:07:53Z,XRPUSDT,BUY,WATCH,1.08870000,1.08870000,9.18526683,0.0000,0.0000,2.75,SEED_START
2026-07-29T08:07:53Z,HBARUSDT,BUY,WATCH,0.06872000,0.06872000,145.51804424,0.0000,0.0000,3.28,SEED_START
2026-07-29T08:54:37Z,PYTHUSDT,BUY,COOLING,0.04156000,0.04156000,481.23195380,0.0000,0.0000,5.58,cooling_dd15=20.7>=8.6
2026-07-29T10:25:23Z,QAITUSDT,BUY,IMPULSE,0.00620400,0.00620400,3223.72662798,0.0000,0.0000,7.72,impulse_pullback_dd6=10.9>=5.0 m6=13.1
2026-07-29T10:51:56Z,CHIPUSDT,BUY,IMPULSE,0.02578000,0.02578000,775.79519007,0.0000,0.0000,5.39,impulse_pullback_dd6=5.1>=5.0 m6=8.9
2026-07-29T14:07:55Z,RWAINCUSDT,BUY,IMPULSE,0.00238500,0.00238500,8385.74423480,0.0000,0.0000,22.12,impulse_pullback_dd6=11.8>=11.1 m6=12.0
2026-07-29T16:02:15Z,RIZEUSDT,BUY,COOLING,0.00668200,0.00668200,2993.11583358,0.0000,0.0000,10.54,cooling_dd15=41.4>=21.1
2026-07-29T16:48:25Z,ZBCNUSDT,BUY,COOLING,0.00180600,0.00180600,11074.19712071,0.0000,0.0000,5.24,cooling_dd15=20.4>=8.3
2026-07-29T17:24:09Z,EDELUSDT,BUY,COOLING,0.00741000,0.00741000,2699.05533063,0.0000,0.0000,9.27,cooling_dd15=47.1>=28.4
2026-07-29T17:42:59Z,WUSDT,BUY,COOLING,0.00835800,0.00835800,2392.91696578,0.0000,0.0000,4.37,cooling_dd15=15.7>=8.0
2026-07-29T20:12:36Z,PYTHUSDT,SELL,COOLING,0.03905000,0.04156000,481.23195380,-1.2079,-1.2079,5.58,stop-6.0%_avant_2x
2026-07-29T21:05:55Z,CHIPUSDT,SELL,IMPULSE,0.02423000,0.02578000,775.79519007,-1.2025,-2.4104,5.39,stop-6.0%_avant_2x
2026-07-29T21:53:00Z,TELUSDT,BUY,COOLING,0.00169000,0.00169000,11477.75521470,0.0000,-2.4104,5.65,cooling_dd15=21.4>=8.7
2026-07-30T02:56:28Z,QAITUSDT,SELL,IMPULSE,0.00581000,0.00620400,3223.72662798,-1.2701,-3.6805,7.72,stop-6.17%_avant_2x
2026-07-30T02:58:43Z,QAITUSDT,SKIP,IMPULSE,0.00570400,0.00570400,,0.0000,-3.6805,9.29,SKIP_COOLDOWN:stop@2026-07-30T02:56:28Z count=2 left≈118m
2026-07-30T02:59:53Z,QAITUSDT,SKIP,IMPULSE,0.00570000,0.00570000,,0.0000,-3.6805,9.29,SKIP_COOLDOWN:stop@2026-07-30T02:56:28Z count=2 left≈117m
2026-07-30T02:59:53Z,QAITUSDT,SKIP,IMPULSE,0.00570000,0.00570000,,0.0000,-3.6805,9.29,SKIP_COOLDOWN:stop@2026-07-30T02:56:28Z count=2 left≈117m
2026-07-30T03:00:21Z,QAITUSDT,SKIP,IMPULSE,0.00568900,0.00568900,,0.0000,-3.6805,9.29,SKIP_COOLDOWN:stop@2026-07-30T02:56:28Z count=2 left≈116m
