ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-21T09:25:35Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,63.29,0.0,1296.59,1109.32,True,False,0.0,77684.81,0.0,1.012,0.002529
2026-08-21T09:25:37Z,PYTHUSDT,IMPULSE,NONE,0.0,0.0,0.0,4.18,0.0,3571.6,4189.57,True,False,-0.0209,77684.81,0.0,1.019,0.0479
2026-08-21T09:25:40Z,BIOUSDT,IMPULSE,NONE,0.0,0.0,0.0,3.16,0.0,1817.22,3508.18,True,False,0.0,77684.81,0.0,0.954,0.03166
2026-08-21T09:25:42Z,CHIPUSDT,IMPULSE,NONE,0.0,0.0,0.0,3.07,0.0,19689.04,32010.65,True,False,0.0,77684.81,0.0,1.082,0.03248
2026-08-21T09:25:44Z,RWAINCUSDT,COOLING,NONE,0.0,0.0,0.0,131.29,16.51,1413.44,1493.16,True,False,-0.082,77684.81,0.0,0.975,0.001839
2026-08-21T09:26:16Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,63.29,0.0,1296.59,1109.32,True,False,0.0,77634.77,-0.0644,2.001,0.002529
2026-08-21T09:26:18Z,PYTHUSDT,IMPULSE,SELL,5.08,0.0,5.08,8.38,4.19,8970.08,6230.03,True,False,-0.0209,77634.77,-0.0644,0.972,0.04776
2026-08-21T09:26:21Z,BIOUSDT,IMPULSE,BUY,18.24,36.15,36.15,3.16,-6.32,4685.95,2905.54,True,False,-0.0316,77634.77,-0.0644,0.949,0.03167
2026-08-21T09:26:24Z,CHIPUSDT,IMPULSE,NONE,0.0,0.0,0.0,6.13,3.07,33224.0,17353.91,True,False,0.0153,77634.77,-0.0644,1.982,0.03256
2026-08-21T09:26:25Z,RWAINCUSDT,COOLING,NONE,0.0,0.0,0.0,131.29,0.0,1482.86,1493.16,True,False,0.0,77634.77,-0.0644,0.93,0.001839
2026-08-21T09:26:56Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,63.29,0.0,1296.59,1109.32,True,False,0.0,77597.97,-0.0474,0.993,0.002529
2026-08-21T09:26:59Z,PYTHUSDT,IMPULSE,SELL,58.35,0.0,58.35,4.19,-2.09,10456.49,5337.98,True,False,-0.0314,77597.97,-0.0474,1.012,0.04771
2026-08-21T09:27:01Z,BIOUSDT,IMPULSE,NONE,0.0,0.0,0.0,3.16,0.0,9415.84,1603.4,True,False,0.0,77597.97,-0.0474,0.94,0.03166
2026-08-21T09:27:04Z,CHIPUSDT,IMPULSE,SELL,1.92,0.0,1.92,9.2,-0.0,26048.7,19412.58,True,False,0.0307,77597.97,-0.0474,1.969,0.0326
2026-08-21T09:27:06Z,RWAINCUSDT,COOLING,NONE,0.0,0.0,0.0,125.79,-11.01,1413.44,1493.16,True,False,0.0547,77597.97,-0.0474,0.993,0.001839
2026-08-21T09:28:02Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,63.29,0.0,1296.59,1109.32,True,False,0.0,77833.7,0.3038,0.984,0.002529
2026-08-21T09:28:06Z,PYTHUSDT,IMPULSE,BUY,0.56,31.92,31.92,6.26,-6.26,7836.27,5548.01,True,True,-0.0522,77833.7,0.3038,2.006,0.04783
2026-08-21T09:28:08Z,BIOUSDT,IMPULSE,NONE,0.0,0.0,0.0,3.15,-3.15,2530.93,3377.77,True,False,0.0157,77833.7,0.3038,0.973,0.0317
2026-08-21T09:28:11Z,CHIPUSDT,IMPULSE,NONE,0.0,0.0,0.0,3.07,0.0,32404.71,30230.52,True,False,0.0,77833.7,0.3038,1.03,0.03265
2026-08-21T09:28:14Z,RWAINCUSDT,COOLING,NONE,0.0,0.0,0.0,109.29,0.0,1413.44,1493.16,True,False,0.0,77833.7,0.3038,0.973,0.001839
2026-08-21T09:28:47Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,63.29,0.0,1296.59,1109.32,True,False,0.0,77735.87,-0.1257,1.031,0.002529
2026-08-21T09:28:50Z,PYTHUSDT,IMPULSE,BUY,0.0,36.79,36.79,6.26,-4.16,11803.43,7030.16,True,False,-0.1458,77735.87,-0.1257,0.961,0.04781
2026-08-21T09:28:53Z,BIOUSDT,IMPULSE,SELL,8.55,2.6,8.55,3.15,-0.0,3547.17,3258.21,True,False,0.0315,77735.87,-0.1257,2.006,0.03177
2026-08-21T09:28:56Z,CHIPUSDT,IMPULSE,NONE,0.0,0.0,0.0,6.13,-0.0,31297.95,31408.78,True,False,0.0307,77735.87,-0.1257,0.982,0.03263
2026-08-21T09:28:58Z,RWAINCUSDT,COOLING,NONE,0.0,0.0,0.0,87.34,0.0,1413.44,1477.99,True,False,0.0,77735.87,-0.1257,0.964,0.001817
2026-08-21T09:29:30Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,63.29,0.0,1296.59,1109.32,True,False,0.0,77698.01,-0.0487,0.928,0.002529
2026-08-21T09:29:33Z,PYTHUSDT,IMPULSE,BUY,0.0,0.27,0.27,4.18,0.0,5296.8,4804.28,True,False,0.0,77698.01,-0.0487,0.986,0.04782
2026-08-21T09:29:35Z,BIOUSDT,IMPULSE,NONE,0.0,0.0,0.0,3.16,0.0,4731.26,1964.66,True,False,0.0,77698.01,-0.0487,0.993,0.03176
2026-08-21T09:29:37Z,CHIPUSDT,IMPULSE,NONE,0.0,0.0,0.0,6.13,0.0,34168.69,28137.2,True,False,0.0,77698.01,-0.0487,0.963,0.03263
