ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-30T20:43:23Z,BTCUSDT,COOLING,SELL,35.07,0.0,35.07,0.0,-0.0,890033.16,23228.59,True,False,0.0127,78596.82,0.0,0.92,78596.82
2026-08-30T20:43:24Z,XRPUSDT,COOLING,BUY,12.97,40.97,40.97,2.15,0.0,69468.45,65584.89,True,False,0.0,78596.82,0.0,1.014,1.396
2026-08-30T20:43:26Z,HBARUSDT,COOLING,BUY,0.0,41.9,41.9,1.33,0.0,28702.99,21537.87,True,False,-0.0133,78596.82,0.0,0.906,0.07527
2026-08-30T20:43:28Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,0.54,0.0,928.94,1373.0,True,False,0.0,78596.82,0.0,0.932,0.0018413
2026-08-30T20:43:30Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,14.97,0.0,11010.04,1987.43,True,False,0.0,78596.82,0.0,0.891,0.00935
2026-08-30T20:44:39Z,BTCUSDT,COOLING,BUY,0.0,46.5,46.5,0.0,0.0,23210.13,1108721.61,True,False,0.0,78610.13,0.0169,0.891,78610.13
2026-08-30T20:44:41Z,XRPUSDT,COOLING,SELL,19.71,0.0,19.71,2.87,1.43,64315.34,61279.49,True,True,0.0215,78610.13,0.0169,0.906,1.3954
2026-08-30T20:44:42Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.33,0.0,28957.38,29849.95,True,False,0.0,78610.13,0.0169,0.926,0.07523
2026-08-30T20:44:44Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,14.66,0.0,893.41,1372.26,True,False,0.0,78610.13,0.0169,0.955,0.001842
2026-08-30T20:44:45Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,10.71,0.0,8654.55,2529.17,True,False,0.0,78610.13,0.0169,0.904,0.009339
2026-08-30T20:47:19Z,BTCUSDT,COOLING,BUY,0.0,103.66,103.66,0.0,-0.0,493195.38,535688.58,True,False,0.0017,78614.39,0.0054,0.957,78614.39
2026-08-30T20:47:20Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,1.43,0.0,83418.03,47841.86,True,False,0.0,78614.39,0.0054,0.933,1.3977
2026-08-30T20:47:21Z,HBARUSDT,COOLING,SELL,56.16,0.0,56.16,1.33,-1.33,39464.93,13751.09,True,False,0.0066,78614.39,0.0054,0.899,0.07521
2026-08-30T20:47:23Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,9.78,0.0,593.56,1370.26,True,False,0.0,78614.39,0.0054,0.869,0.0018408
2026-08-30T20:47:25Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,14.98,1.07,15868.54,2381.05,True,False,-0.0053,78614.39,0.0054,0.966,0.009345
2026-08-30T20:49:00Z,BTCUSDT,COOLING,BUY,0.0,101.23,101.23,0.0,0.0,594046.46,492397.56,True,True,0.0,78653.4,0.0496,0.98,78653.4
2026-08-30T20:49:02Z,XRPUSDT,COOLING,SELL,44.59,0.0,44.59,2.15,0.0,91580.66,75359.51,True,True,0.0,78653.4,0.0496,1.024,1.3982
2026-08-30T20:49:04Z,HBARUSDT,COOLING,SELL,5.34,3.42,5.34,1.33,0.0,41888.4,29937.48,True,False,0.0,78653.4,0.0496,2.003,0.07529
2026-08-30T20:49:09Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,15.19,0.0,593.56,1371.44,True,False,-0.0163,78653.4,0.0496,0.919,0.0018434
2026-08-30T20:49:11Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,13.9,0.0,16067.23,2381.05,True,False,0.0,78653.4,0.0496,1.031,0.009356
