ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T09:04:53Z,ADAUSDT,OBS,NONE,0.0,0.0,0.0,4.79,0.0,77088.25,73260.55,True,False,0.0,79344.46,0.0,0.727,0.2088
2026-08-28T09:04:55Z,XLMUSDT,OBS,SELL,13.22,0.0,13.22,5.46,0.0,51219.61,93604.9,True,False,0.0,79344.46,0.0,0.752,0.1834
2026-08-28T09:04:57Z,SOLUSDT,OBS,NONE,0.0,0.0,0.0,0.94,0.0,443787.99,460012.85,True,False,0.0,79344.46,0.0,0.797,106.07
2026-08-28T09:05:00Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,3.66,0.0,2333.71,15158.49,True,False,0.0,79344.46,0.0,0.798,0.05471
2026-08-28T09:05:02Z,GOLD(PAXG)USDT,OBS,NONE,0.0,0.0,0.0,0.44,-0.04,21841.46,21449.34,True,False,-0.0002,79344.46,0.0,0.673,4596.57
2026-08-28T09:05:05Z,ALGOUSDT,OBS,BUY,0.0,6.43,6.43,12.45,2.28,56140.06,46802.45,True,False,-0.1357,79344.46,0.0,1.707,0.08831
2026-08-28T09:05:07Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,115.27,0.0,5706.83,1038.97,True,False,0.0,79344.46,0.0,0.727,0.0693
2026-08-28T09:05:10Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,7.08,0.0,2671.61,2697.29,True,False,0.0,79344.46,0.0,0.739,0.02821
2026-08-28T09:05:12Z,QNTUSDT,OBS,NONE,0.0,0.0,0.0,4.82,0.0,699.13,624.65,True,False,0.0,79344.46,0.0,0.739,62.26
2026-08-28T09:05:15Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,22.84,0.0,12285.98,8143.35,True,False,0.0,79344.46,0.0,0.752,0.004826
