ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T11:06:29Z,ADAUSDT,OBS,BUY,0.0,0.02,0.02,4.77,0.0,95545.88,113243.42,True,False,0.0,79661.0,0.0,12.924,0.2099
2026-08-28T11:06:30Z,XLMUSDT,OBS,NONE,0.0,0.0,0.0,5.44,0.0,62063.44,64561.09,True,False,0.0,79661.0,0.0,0.682,0.1841
2026-08-28T11:06:32Z,SOLUSDT,OBS,NONE,0.0,0.0,0.0,1.88,0.0,493998.85,156116.66,True,False,0.0,79661.0,0.0,0.729,106.53
2026-08-28T11:06:33Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,7.31,0.0,2539.41,2442.41,True,False,0.0,79661.0,0.0,0.737,0.05469
2026-08-28T11:06:35Z,GOLD(PAXG)USDT,OBS,SELL,8.93,0.0,8.93,0.02,0.0,25807.27,36048.3,True,False,0.0,79661.0,0.0,0.747,4590.93
2026-08-28T11:06:36Z,ALGOUSDT,OBS,NONE,0.0,0.0,0.0,13.46,0.0,73354.88,52514.03,True,False,0.0,79661.0,0.0,0.748,0.0892
2026-08-28T11:06:50Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,71.58,0.0,5706.83,1038.97,True,False,0.0,79661.0,0.0,0.958,0.0696
2026-08-28T11:06:52Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,7.11,0.0,3187.76,2690.69,True,False,0.0,79661.0,0.0,0.921,0.02814
2026-08-28T11:06:54Z,QNTUSDT,OBS,NONE,0.0,0.0,0.0,3.19,0.0,709.6,1458.12,True,False,0.0,79661.0,0.0,0.801,62.73
2026-08-28T11:07:08Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,24.63,0.0,11086.12,5373.63,True,False,0.0,79661.0,0.0,0.759,0.004868
