ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T11:37:25Z,ADAUSDT,OBS,NONE,0.0,0.0,0.0,4.78,0.0,103062.39,104458.43,True,False,0.0,79644.36,0.0,1.749,0.2092
2026-08-28T11:37:28Z,XLMUSDT,OBS,NONE,0.0,0.0,0.0,5.45,0.0,59461.25,73111.1,True,False,0.0,79644.36,0.0,1.765,0.1836
2026-08-28T11:37:30Z,SOLUSDT,OBS,NONE,0.0,0.0,0.0,0.94,0.0,608065.03,206189.24,True,False,0.0,79644.36,0.0,0.741,105.98
2026-08-28T11:37:44Z,ZAMAUSDT,OBS,BUY,0.0,59.16,59.16,1.83,-1.83,13210.77,3538.78,True,False,-0.0091,79644.36,0.0,0.852,0.05469
2026-08-28T11:37:47Z,GOLD(PAXG)USDT,OBS,NONE,0.0,0.0,0.0,0.02,0.0,22068.78,20733.79,True,False,0.0,79644.36,0.0,1.727,4590.58
2026-08-28T11:37:49Z,ALGOUSDT,OBS,NONE,0.0,0.0,0.0,13.48,-1.12,66151.69,43195.54,True,False,-0.0056,79644.36,0.0,0.756,0.08903
2026-08-28T11:37:52Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,129.78,0.0,5706.83,1038.97,True,False,0.0,79644.36,0.0,0.76,0.0693
2026-08-28T11:38:07Z,XDCUSDT,OBS,SELL,56.64,0.0,56.64,17.69,14.15,4649.47,2702.99,True,False,0.0708,79644.36,0.0,0.749,0.0282
2026-08-28T11:38:11Z,QNTUSDT,OBS,NONE,0.0,0.0,0.0,7.93,0.0,1373.35,1363.24,True,False,0.0,79644.36,0.0,0.749,63.11
2026-08-28T11:38:13Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,28.9,0.0,9806.55,6344.63,True,False,0.0,79644.36,0.0,1.138,0.004853
