ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-08-13T07:13:14Z,XRPUSDT,BUY,WATCH,1.01460000,1.01460000,9.85610093,0.0000,0.0000,2.49,SEED_START
2026-08-13T07:13:15Z,HBARUSDT,BUY,WATCH,0.06647000,0.06647000,150.44380924,0.0000,0.0000,2.51,SEED_START
