ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-08-16T09:09:58Z,XRPUSDT,BUY,WATCH,1.00170000,1.00170000,9.98302885,0.0000,0.0000,2.49,SEED_START
2026-08-16T09:09:59Z,HBARUSDT,BUY,WATCH,0.06510000,0.06510000,153.60983103,0.0000,0.0000,2.43,SEED_START
2026-08-16T10:13:51Z,CCUSDT,BAG_SELL,COOLING,0.09551000,0.10382040,96.32018370,-0.8005,-0.8005,7.67,slow_dd=8.0>=8_arm_dca
2026-08-16T10:13:52Z,CCUSDT,BUY,COOLING,0.09551000,0.09551000,103.65346658,0.0000,-0.8005,7.67,cooling_dd15=19.4>=10.2
2026-08-16T11:46:16Z,CHIPUSDT,SKIP,IMPULSE,0.02945000,0.02945000,,0.0000,-0.8005,6.42,SKIP_VEILLE_RED:IMPULSE_WAIT
2026-08-16T11:46:53Z,CHIPUSDT,BUY,IMPULSE,0.02984000,0.02984000,663.53502635,0.0000,-0.8005,6.42,impulse_pullback_dd6=5.9>=5.2 m6=17.2
2026-08-16T12:25:20Z,CHIPUSDT,SELL,IMPULSE,0.02762000,0.02984000,663.53502635,-1.4730,-2.2735,6.42,stop-6.0%_avant_2x tier=A spread=0.0bps
2026-08-16T12:25:53Z,CHIPUSDT,SKIP,IMPULSE,0.02767000,0.02767000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈239m
2026-08-16T12:27:10Z,CHIPUSDT,SKIP,IMPULSE,0.02767000,0.02767000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈238m
2026-08-16T12:27:10Z,CHIPUSDT,SKIP,IMPULSE,0.02767000,0.02767000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈238m
2026-08-16T12:27:43Z,CHIPUSDT,SKIP,IMPULSE,0.02777000,0.02777000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈238m
2026-08-16T12:28:17Z,CHIPUSDT,SKIP,IMPULSE,0.02770000,0.02770000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈237m
2026-08-16T12:29:31Z,CHIPUSDT,SKIP,IMPULSE,0.02760000,0.02760000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈236m
2026-08-16T12:30:03Z,CHIPUSDT,SKIP,IMPULSE,0.02779000,0.02779000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈235m
2026-08-16T12:30:39Z,CHIPUSDT,SKIP,IMPULSE,0.02780000,0.02780000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈235m
2026-08-16T12:31:57Z,CHIPUSDT,SKIP,IMPULSE,0.02774000,0.02774000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈233m
2026-08-16T12:32:34Z,CHIPUSDT,SKIP,IMPULSE,0.02786000,0.02786000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈233m
2026-08-16T12:33:08Z,CHIPUSDT,SKIP,IMPULSE,0.02800000,0.02800000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈232m
2026-08-16T12:34:17Z,CHIPUSDT,SKIP,IMPULSE,0.02792000,0.02792000,,0.0000,-2.2735,6.42,SKIP_COOLDOWN:stop@2026-08-16T12:25:20Z count=3 left≈231m
