ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T03:27:48Z,ADAUSDT,OBS,BUY,0.0,0.18,0.18,4.75,-0.0,94104.52,59139.99,True,False,0.0476,79955.01,0.0,0.868,0.2102
2026-08-28T03:27:50Z,XLMUSDT,OBS,NONE,0.0,0.0,0.0,5.42,0.0,65805.12,62722.22,True,False,0.0,79955.01,0.0,1.326,0.1845
2026-08-28T03:27:52Z,SOLUSDT,OBS,SELL,8.03,0.0,8.03,0.94,0.0,379114.47,391513.28,True,False,0.0,79955.01,0.0,0.828,106.87
2026-08-28T03:28:06Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,5.6,0.0,12668.83,3612.66,True,False,0.0,79955.01,0.0,0.724,0.05358
2026-08-28T03:28:07Z,GOLD(PAXG)USDT,OBS,BUY,0.13,22.17,22.17,0.02,0.0,21468.56,50432.17,True,False,0.0,79955.01,0.0,0.815,4579.85
2026-08-28T03:28:11Z,ALGOUSDT,OBS,NONE,0.0,0.0,0.0,14.52,0.0,52385.85,43072.75,True,False,0.0,79955.01,0.0,1.009,0.08963
2026-08-28T03:28:13Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,56.82,0.0,5706.83,770.78,True,False,0.0,79955.01,0.0,0.796,0.0704
2026-08-28T03:28:15Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,10.71,0.0,2653.54,2879.54,True,False,0.0,79955.01,0.0,0.738,0.02802
2026-08-28T03:28:29Z,QNTUSDT,OBS,BUY,0.0,1.44,1.44,4.81,-1.6,506.17,2070.96,True,False,-0.0401,79955.01,0.0,13.471,62.34
2026-08-28T03:28:31Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,25.34,0.0,12142.46,9181.87,True,False,0.0,79955.01,0.0,0.732,0.004746
