ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-23T07:13:57Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.31,0.0,25241.81,34167.03,True,False,0.0,76309.64,0.0,0.988,0.0766
2026-08-23T07:14:00Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,67.85,0.0,1290.18,1120.98,True,False,0.0,76309.64,0.0,2.052,0.002497
2026-08-23T07:14:02Z,REDUSDT,IMPULSE,NONE,0.0,0.0,0.0,21.43,11.61,3544.76,2026.39,True,False,-0.058,76309.64,0.0,1.201,0.11203
2026-08-23T07:14:04Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,9.6,0.0,1784.12,1698.45,True,False,0.0,76309.64,0.0,0.988,0.11457
2026-08-23T07:14:07Z,TELUSDT,IMPULSE,NONE,0.0,0.0,0.0,29.01,0.0,1986.61,2675.54,True,False,0.0,76309.64,0.0,1.003,0.001724
2026-08-23T07:15:05Z,HBARUSDT,COOLING,SELL,18.0,0.0,18.0,2.61,-0.0,25517.23,11683.77,True,True,0.0261,76295.08,-0.0191,1.071,0.07665
2026-08-23T07:15:12Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,67.85,0.0,1290.18,1120.98,True,False,0.0,76295.08,-0.0191,3.995,0.002497
2026-08-23T07:15:15Z,REDUSDT,IMPULSE,NONE,0.0,0.0,0.0,12.55,0.0,2472.78,1240.55,True,False,0.0,76295.08,-0.0191,1.004,0.1116
2026-08-23T07:15:18Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,7.86,0.0,1565.29,1538.59,True,False,0.0,76295.08,-0.0191,1.472,0.11454
2026-08-23T07:15:20Z,TELUSDT,IMPULSE,NONE,0.0,0.0,0.0,29.01,0.0,1986.61,2675.54,True,False,0.0,76295.08,-0.0191,1.494,0.001723
2026-08-23T07:16:08Z,HBARUSDT,COOLING,SELL,5.47,0.57,5.47,1.3,-1.3,25433.56,22851.83,True,False,0.0456,76323.47,0.0372,11.052,0.07669
2026-08-23T07:16:12Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,67.85,0.0,1290.18,1120.98,True,False,0.0,76323.47,0.0372,1.405,0.002497
2026-08-23T07:16:17Z,REDUSDT,IMPULSE,NONE,0.0,0.0,0.0,14.36,0.0,2319.67,2118.84,True,False,0.0,76323.47,0.0372,1.259,0.11143
2026-08-23T07:16:19Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,9.6,0.0,1532.69,1617.45,True,False,0.0,76323.47,0.0372,1.115,0.11454
2026-08-23T07:16:22Z,TELUSDT,IMPULSE,NONE,0.0,0.0,0.0,29.01,0.0,1986.61,2675.54,True,False,0.0,76323.47,0.0372,1.048,0.001725
2026-08-23T07:17:17Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.3,0.0,23195.08,29236.48,True,False,0.0,76333.1,0.0126,1.021,0.07675
2026-08-23T07:17:19Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,67.85,0.0,1290.18,1120.98,True,False,0.0,76333.1,0.0126,1.007,0.002497
2026-08-23T07:17:21Z,REDUSDT,IMPULSE,NONE,0.0,0.0,0.0,19.84,0.0,3525.68,1394.64,True,False,0.0,76333.1,0.0126,0.939,0.11135
2026-08-23T07:17:24Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,9.6,0.0,1667.57,1539.53,True,False,0.0,76333.1,0.0126,2.723,0.1146
2026-08-23T07:17:29Z,TELUSDT,IMPULSE,NONE,0.0,0.0,0.0,23.2,0.0,3167.91,2687.48,True,False,0.0,76333.1,0.0126,2.123,0.001723
2026-08-23T07:18:04Z,HBARUSDT,COOLING,SELL,47.52,0.0,47.52,1.3,-0.0,21279.4,30808.77,True,True,0.013,76328.97,-0.0054,1.051,0.07673
2026-08-23T07:18:06Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,67.85,0.0,1290.18,1120.98,True,False,0.0,76328.97,-0.0054,1.068,0.002497
2026-08-23T07:18:09Z,REDUSDT,IMPULSE,SELL,3.15,0.0,3.15,11.72,0.0,3636.53,1966.51,True,False,0.0,76328.97,-0.0054,0.967,0.11117
2026-08-23T07:18:11Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,5.23,0.0,1535.38,1617.45,True,False,0.0,76328.97,-0.0054,0.926,0.11459
2026-08-23T07:18:14Z,TELUSDT,IMPULSE,SELL,24.73,0.0,24.73,40.64,0.0,2581.23,2670.18,True,False,0.0,76328.97,-0.0054,0.931,0.001722
2026-08-23T07:18:49Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.3,0.0,23275.86,31485.34,True,False,0.0,76328.96,-0.0,0.96,0.07674
2026-08-23T07:18:52Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,67.85,0.0,1290.18,1120.98,True,False,0.0,76328.96,-0.0,0.996,0.002497
2026-08-23T07:18:54Z,REDUSDT,IMPULSE,NONE,0.0,0.0,0.0,13.51,0.0,2343.1,1966.71,True,False,0.0,76328.96,-0.0,1.051,0.11095
2026-08-23T07:18:59Z,CCUSDT,COOLING,NONE,0.0,0.0,0.0,9.58,0.0,1537.51,1543.99,True,False,-0.0087,76328.96,-0.0,2.12,0.11468
2026-08-23T07:19:01Z,TELUSDT,IMPULSE,NONE,0.0,0.0,0.0,34.82,0.0,2096.98,2670.18,True,False,0.0,76328.96,-0.0,1.213,0.001722
2026-08-23T07:20:01Z,HBARUSDT,COOLING,BUY,0.0,13.93,13.93,1.3,0.0,20925.33,29249.66,True,False,-0.013,76333.09,0.0054,2.506,0.07675
2026-08-23T07:20:04Z,QAITUSDT,COOLING,NONE,0.0,0.0,0.0,67.85,0.0,1290.18,1120.98,True,False,0.0,76333.09,0.0054,2.095,0.002497
