ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T07:33:51Z,ADAUSDT,OBS,NONE,0.0,0.0,0.0,4.78,0.0,84549.29,123219.8,True,False,0.0,79720.51,0.0,0.751,0.2094
2026-08-28T07:33:55Z,XLMUSDT,OBS,NONE,0.0,0.0,0.0,5.42,0.0,62174.02,73547.35,True,False,0.0,79720.51,0.0,1.771,0.1844
2026-08-28T07:33:57Z,SOLUSDT,OBS,NONE,0.0,0.0,0.0,0.94,0.0,424815.3,591176.69,True,False,0.0,79720.51,0.0,0.731,106.71
2026-08-28T07:33:59Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,3.71,0.0,3276.87,2162.95,True,False,0.0,79720.51,0.0,0.76,0.05387
2026-08-28T07:34:00Z,GOLD(PAXG)USDT,OBS,SELL,22.39,0.0,22.39,0.83,-0.04,31558.48,20734.24,True,False,-0.0002,79720.51,0.0,0.723,4603.13
2026-08-28T07:34:02Z,ALGOUSDT,OBS,NONE,0.0,0.0,0.0,14.6,0.0,53590.76,41533.25,True,False,0.0,79720.51,0.0,0.777,0.08912
2026-08-28T07:34:03Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,84.99,0.0,5706.83,797.91,True,False,0.0,79720.51,0.0,0.786,0.0707
2026-08-28T07:34:06Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,10.67,0.0,2865.3,2939.8,True,False,0.0,79720.51,0.0,0.74,0.02812
2026-08-28T07:34:09Z,QNTUSDT,OBS,NONE,0.0,0.0,0.0,1.6,0.0,9747.17,1367.72,True,False,0.0,79720.51,0.0,0.798,62.41
2026-08-28T07:34:11Z,JASMYUSDT,OBS,NONE,0.0,0.0,0.0,2.04,0.0,11843.91,8438.31,True,False,0.0,79720.51,0.0,0.773,0.00489
