ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-25T14:24:27Z,XRPUSDT,COOLING,SELL,51.21,0.0,51.21,2.05,-1.37,93942.0,123717.36,True,False,0.0,79059.87,0.0,0.962,1.4633
2026-08-25T14:24:32Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,45.77,0.0,243.78,762.53,True,False,0.0,79059.87,0.0,1.102,0.00568
2026-08-25T14:24:34Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,2.05,0.0,277.4,457.45,True,False,0.0,79059.87,0.0,0.969,0.0019509
2026-08-25T14:24:37Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,13.84,0.0,10375.81,5068.15,True,False,0.0,79059.87,0.0,2.012,0.00939
2026-08-25T14:24:39Z,REDUSDT,COOLING,SELL,15.0,0.0,15.0,13.77,1.63,7199.83,5302.25,True,False,-0.0648,79059.87,0.0,0.965,0.12362
2026-08-25T14:25:10Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.04,-1.36,78378.98,104723.41,True,False,0.0068,79149.99,0.114,1.052,1.4679
2026-08-25T14:25:12Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,45.77,0.0,243.78,762.53,True,False,0.0,79149.99,0.114,0.953,0.005681
2026-08-25T14:25:14Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,3.08,0.0,277.4,457.45,True,False,0.0,79149.99,0.114,1.015,0.0019505
2026-08-25T14:25:15Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,12.74,3.19,16158.19,5633.34,True,False,-0.0159,79149.99,0.114,0.944,0.009409
2026-08-25T14:25:17Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,12.9,0.0,7400.37,5166.55,True,False,0.0,79149.99,0.114,0.993,0.12362
2026-08-25T14:25:49Z,XRPUSDT,COOLING,SELL,52.06,0.0,52.06,2.05,0.0,71797.49,114408.31,True,True,-0.0136,79111.86,-0.0482,0.995,1.4685
2026-08-25T14:25:51Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,45.77,0.0,243.78,762.53,True,False,0.0,79111.86,-0.0482,0.998,0.005681
2026-08-25T14:25:54Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,17.93,-1.03,38.12,468.18,True,False,0.0051,79111.86,-0.0482,0.944,0.0019507
2026-08-25T14:25:57Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,10.63,0.0,15701.8,6177.93,True,False,0.0,79111.86,-0.0482,1.993,0.009407
2026-08-25T14:26:00Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,11.3,0.0,7515.61,6680.94,True,False,0.0,79111.86,-0.0482,0.944,0.12404
2026-08-25T14:26:57Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.72,0.68,51204.04,117651.17,True,False,-0.0102,79159.05,0.0596,1.005,1.47
2026-08-25T14:26:58Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,26.43,0.0,273.43,752.86,True,False,0.0,79159.05,0.0596,1.018,0.005682
2026-08-25T14:27:00Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,12.8,0.0,38.12,73.16,True,False,0.0,79159.05,0.0596,1.007,0.0019519
2026-08-25T14:27:03Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,12.74,-1.06,15716.96,10237.61,True,False,0.0053,79159.05,0.0596,0.996,0.009407
2026-08-25T14:27:07Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,29.75,23.31,6317.87,926.35,True,False,0.1167,79159.05,0.0596,2.014,0.12418
2026-08-25T14:27:39Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,4.08,1.36,75820.82,132501.91,True,False,-0.0272,79250.0,0.1149,1.045,1.4707
2026-08-25T14:27:43Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,45.77,0.0,243.78,764.08,True,False,0.0,79250.0,0.1149,2.062,0.005672
2026-08-25T14:27:46Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,11.78,-1.02,508.92,73.13,True,False,0.0051,79250.0,0.1149,2.051,0.0019522
2026-08-25T14:27:49Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,7.43,0.0,17073.89,6836.78,True,False,0.0,79250.0,0.1149,0.962,0.009411
2026-08-25T14:27:51Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,25.75,0.0,6244.14,3377.88,True,False,0.0,79250.0,0.1149,0.919,0.12428
2026-08-25T14:28:20Z,XRPUSDT,COOLING,BUY,15.53,15.71,15.71,2.72,1.36,70729.66,122831.47,True,True,0.0,79189.99,-0.0757,0.947,1.4685
2026-08-25T14:28:23Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,36.96,0.0,243.78,766.05,True,False,0.0,79189.99,-0.0757,1.741,0.005693
2026-08-25T14:28:26Z,ZBCNUSDT,COOLING,NONE,0.0,0.0,0.0,12.8,0.0,508.92,73.13,True,False,0.0,79189.99,-0.0757,0.968,0.0019522
2026-08-25T14:28:29Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,10.62,0.0,11088.4,6464.62,True,False,0.0,79189.99,-0.0757,0.984,0.009412
2026-08-25T14:28:32Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,15.28,0.0,5665.66,3225.02,True,False,0.0,79189.99,-0.0757,2.006,0.12425
2026-08-25T14:29:31Z,XRPUSDT,COOLING,BUY,0.0,16.73,16.73,5.42,2.71,67224.3,147508.47,True,False,-0.0068,79284.88,0.1198,1.985,1.4754
