ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-28T06:02:17Z,ADAUSDT,OBS,NONE,0.0,0.0,0.0,4.76,0.0,118387.74,73134.68,True,False,0.0,79790.0,0.0,1.085,0.21
2026-08-28T06:02:19Z,XLMUSDT,OBS,NONE,0.0,0.0,0.0,5.42,0.0,62323.85,65080.6,True,False,0.0,79790.0,0.0,1.248,0.1843
2026-08-28T06:02:22Z,SOLUSDT,OBS,NONE,0.0,0.0,0.0,0.93,0.0,391935.84,363144.47,True,False,0.0,79790.0,0.0,2.199,107.32
2026-08-28T06:02:25Z,ZAMAUSDT,OBS,NONE,0.0,0.0,0.0,1.85,-1.85,2221.34,38216.93,True,False,-0.0092,79790.0,0.0,1.851,0.05414
2026-08-28T06:02:28Z,GOLD(PAXG)USDT,OBS,BUY,7.33,45.28,45.28,0.02,0.0,32793.0,51348.22,True,False,0.0,79790.0,0.0,0.818,4568.05
2026-08-28T06:02:31Z,ALGOUSDT,OBS,NONE,0.0,0.0,0.0,12.31,0.0,54282.6,48435.85,True,False,0.0,79790.0,0.0,0.837,0.08931
2026-08-28T06:02:34Z,IXSUSDT,OBS,NONE,0.0,0.0,0.0,42.46,0.0,5706.83,794.81,True,False,0.0,79790.0,0.0,0.848,0.0708
2026-08-28T06:02:37Z,XDCUSDT,OBS,NONE,0.0,0.0,0.0,14.25,0.0,2856.46,2717.46,True,False,0.0,79790.0,0.0,0.777,0.02807
2026-08-28T06:02:38Z,QNTUSDT,OBS,NONE,0.0,0.0,0.0,3.21,0.0,9747.17,1518.99,True,False,0.0,79790.0,0.0,0.805,62.37
2026-08-28T06:02:42Z,JASMYUSDT,OBS,BUY,0.0,0.01,0.01,10.13,0.0,135691.66,11259.92,True,False,0.0,79790.0,0.0,2.274,0.004933
