ts,pair,regime,asp_side,drop_bid_pct_per_s,drop_ask_pct_per_s,max_drop_pct_per_s,spread_bps,spread_delta_bps,wall_bid_usdt,wall_ask_usdt,notional_ok,spoof,price_delta_pct,btc_price,btc_delta_pct,delay_s,price
2026-08-31T09:55:33Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,0.73,0.0,162751.52,67175.1,True,False,0.0,78565.0,0.0,1.951,1.3723
2026-08-31T09:55:36Z,HBARUSDT,COOLING,SELL,41.1,0.0,41.1,1.35,0.0,45004.27,12654.58,True,False,-0.0135,78565.0,0.0,0.934,0.07423
2026-08-31T09:55:38Z,RIZEUSDT,COOLING,SELL,0.06,0.0,0.06,62.12,0.0,118.64,1037.13,True,False,0.0,78565.0,0.0,1.174,0.00435
2026-08-31T09:55:40Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,15.11,0.0,10128.32,3861.49,True,False,0.0,78565.0,0.0,0.952,0.00927
2026-08-31T09:55:41Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,22.02,0.0,6870.9,1284.46,True,False,0.0,78565.0,0.0,1.01,0.10895
2026-08-31T09:55:52Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,1.46,-0.73,152078.18,48001.8,True,False,0.0036,78548.65,-0.0208,0.957,1.3722
2026-08-31T09:55:54Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.35,0.0,25990.54,35599.9,True,False,0.0,78548.65,-0.0208,0.987,0.07423
2026-08-31T09:55:55Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,62.12,0.0,118.55,1037.13,True,False,0.0,78548.65,-0.0208,0.975,0.00435
2026-08-31T09:55:57Z,WUSDT,COOLING,SELL,45.26,0.0,45.26,15.11,-1.08,6875.49,3526.47,True,False,0.0054,78548.65,-0.0208,0.929,0.009272
2026-08-31T09:55:58Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,22.02,0.0,6870.9,3544.78,True,False,0.0,78548.65,-0.0208,0.956,0.10898
2026-08-31T09:56:14Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,1.46,0.0,94444.4,83342.54,True,False,0.0,78544.81,-0.0049,2.005,1.3719
2026-08-31T09:56:16Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.35,0.0,35601.95,35009.62,True,False,0.0,78544.81,-0.0049,1.045,0.07421
2026-08-31T09:56:17Z,RIZEUSDT,COOLING,SELL,0.07,0.0,0.07,41.37,0.0,118.97,1029.64,True,False,0.0,78544.81,-0.0049,0.971,0.004342
2026-08-31T09:56:19Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,15.11,0.0,10128.32,3066.92,True,False,0.0,78544.81,-0.0049,1.025,0.009265
2026-08-31T09:56:21Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,11.93,0.0,4069.61,1146.1,True,False,0.0,78544.81,-0.0049,0.98,0.109
2026-08-31T09:56:34Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.19,0.0,40772.06,82707.05,True,False,0.0,78544.8,-0.0,2.143,1.3721
2026-08-31T09:56:36Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.35,0.0,35601.95,35009.62,True,False,0.0,78544.8,-0.0,1.067,0.07421
2026-08-31T09:56:37Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,41.37,0.0,118.58,1038.93,True,False,0.0,78544.8,-0.0,1.074,0.004342
2026-08-31T09:56:39Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,15.11,0.0,10128.32,3066.92,True,False,0.0,78544.8,-0.0,1.021,0.009265
2026-08-31T09:56:40Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,11.93,0.0,4069.61,1146.1,True,False,0.0,78544.8,-0.0,0.889,0.109
2026-08-31T09:56:53Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.92,0.73,160384.99,32244.93,True,False,0.0036,78544.8,0.0,1.04,1.3721
2026-08-31T09:56:54Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.35,0.0,35601.95,35043.74,True,False,0.0,78544.8,0.0,1.058,0.07421
2026-08-31T09:56:56Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,41.37,0.0,118.89,1028.61,True,False,0.0,78544.8,0.0,0.909,0.004347
2026-08-31T09:56:57Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,16.19,1.08,10128.32,3084.22,True,False,-0.0054,78544.8,0.0,1.003,0.009266
2026-08-31T09:56:59Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,11.93,0.0,2705.5,1692.37,True,False,0.0,78544.8,0.0,1.962,0.10896
2026-08-31T09:57:15Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.91,0.0,132130.0,116380.54,True,False,0.0,78544.8,0.0,1.977,1.3722
2026-08-31T09:57:16Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.35,0.0,47784.18,33878.15,True,False,0.0,78544.8,0.0,0.947,0.07416
2026-08-31T09:57:18Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,62.12,0.0,118.55,1030.62,True,False,0.0,78544.8,0.0,0.974,0.004347
2026-08-31T09:57:20Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,12.95,0.0,10128.32,3082.51,True,False,0.0,78544.8,0.0,0.955,0.009267
2026-08-31T09:57:23Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,20.17,0.0,2707.75,1692.37,True,False,0.0,78544.8,0.0,0.977,0.10895
2026-08-31T09:57:34Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.19,0.0,206026.92,128218.99,True,False,0.0,78543.66,-0.0015,0.941,1.3726
2026-08-31T09:57:35Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.35,0.0,32227.18,35674.0,True,False,0.0,78543.66,-0.0015,0.947,0.07416
2026-08-31T09:57:37Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,62.12,0.0,118.55,1030.62,True,False,0.0,78543.66,-0.0015,1.002,0.004347
2026-08-31T09:57:38Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,15.11,0.0,10128.32,3066.92,True,False,0.0,78543.66,-0.0015,0.937,0.009266
2026-08-31T09:57:39Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,20.17,0.0,2707.75,1692.37,True,False,0.0,78543.66,-0.0015,1.027,0.10899
2026-08-31T09:57:53Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.19,0.0,208916.8,43978.31,True,False,0.0,78546.52,0.0036,1.029,1.3725
2026-08-31T09:57:54Z,HBARUSDT,COOLING,NONE,0.0,0.0,0.0,1.35,0.0,32227.18,35674.0,True,False,0.0,78546.52,0.0036,0.988,0.07416
2026-08-31T09:57:56Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,39.16,-22.96,118.55,1030.62,True,False,-0.115,78546.52,0.0036,0.953,0.004347
2026-08-31T09:57:58Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,15.11,0.0,10128.32,3066.92,True,False,0.0,78546.52,0.0036,1.008,0.009266
2026-08-31T09:58:00Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,13.75,0.0,2707.75,1692.37,True,False,0.0,78546.52,0.0036,0.977,0.1091
2026-08-31T09:58:13Z,XRPUSDT,COOLING,NONE,0.0,0.0,0.0,2.19,0.0,183269.69,107472.88,True,False,0.0,78546.59,0.0001,0.955,1.3727
2026-08-31T09:58:14Z,HBARUSDT,COOLING,SELL,11.83,0.0,11.83,1.35,0.0,32227.18,34288.12,True,False,0.0,78546.59,0.0001,0.971,0.07416
2026-08-31T09:58:16Z,RIZEUSDT,COOLING,NONE,0.0,0.0,0.0,62.12,0.0,118.55,1043.13,True,False,0.0,78546.59,0.0001,0.937,0.00435
2026-08-31T09:58:17Z,WUSDT,COOLING,NONE,0.0,0.0,0.0,14.02,0.0,15713.88,4107.64,True,False,0.0,78546.59,0.0001,0.936,0.009266
2026-08-31T09:58:18Z,REDUSDT,COOLING,NONE,0.0,0.0,0.0,13.75,0.0,2707.75,1692.37,True,False,0.0,78546.59,0.0001,0.969,0.1091
