ts,cycle,side,status,orderId,executedQty,cumQuote,pnl,exitReason,holdSec,refPrice,msg
2026-02-26T21:48:34Z,1,ENTRY,FILLED,7025308,0.00017000,11.47701960,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:49:55Z,1,EXIT,FILLED,7025671,0.00017000,11.48654130,0.00952170,exit_fatigue,81,67575.96000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:50:10Z,2,ENTRY,FILLED,7025733,0.00017000,11.48266700,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:51:08Z,2,EXIT,FILLED,7025919,0.00017000,11.48355100,0.00088400,exit_fatigue,58,67550.30000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:51:22Z,3,ENTRY,FILLED,7025965,0.00017000,11.48232870,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:52:30Z,3,EXIT,FILLED,7026171,0.00017000,11.47912080,-0.00320790,exit_fatigue,68,67523.41000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:52:44Z,4,ENTRY,FILLED,7026183,0.00017000,11.47912250,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:55:31Z,4,EXIT,FILLED,7026754,0.00017000,11.47783560,-0.00128690,timeout,167,67487.79000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:55:45Z,5,ENTRY,FILLED,7026812,0.00019000,12.82842000,,,,,ok side=BUY mode=long_first mass=13.2000 soft=0 radar_dir=long radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:56:35Z,5,EXIT,FILLED,7026958,0.00019000,12.81789400,-0.01052600,stop_loss,50,67462.61000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:56:49Z,6,ENTRY,FILLED,7026979,0.00017000,11.46864370,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:58:19Z,6,EXIT,FILLED,7027264,0.00017000,11.46049560,-0.00814810,stop_loss,90,67414.69000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:58:35Z,7,ENTRY,FILLED,7027327,0.00017000,11.46265460,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T22:01:20Z,7,EXIT,FILLED,7027828,0.00017000,11.46930160,0.00664700,timeout,165,67448.82000000,ok side=SELL mode=long_first soft=0
2026-02-26T22:01:36Z,8,ENTRY,FILLED,7027856,0.00017000,11.46930330,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T22:04:21Z,8,EXIT,FILLED,7028379,0.00017000,11.46745030,-0.00185300,timeout,165,67455.59000000,ok side=SELL mode=long_first soft=0
2026-02-26T22:04:36Z,9,ENTRY,FILLED,7028427,0.00017000,11.46898880,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T22:07:23Z,9,EXIT,FILLED,7028895,0.00017000,11.46388030,-0.00510850,timeout,167,67434.59000000,ok side=SELL mode=long_first soft=0
2026-02-26T22:07:38Z,10,ENTRY,FILLED,7028904,0.00017000,11.46388200,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T22:10:24Z,10,EXIT,FILLED,7029306,0.00017000,11.46528280,0.00140080,timeout,166,67429.87000000,ok side=SELL mode=long_first soft=0
2026-02-26T22:10:38Z,11,ENTRY,FILLED,7029316,0.00017000,11.46528450,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T22:13:24Z,11,EXIT,FILLED,7029890,0.00017000,11.48834840,0.02306390,timeout,165,67578.40000000,ok side=SELL mode=long_first soft=0
2026-02-26T22:13:39Z,12,ENTRY,FILLED,7029914,0.00012000,8.10942360,,,,,ok side=BUY mode=long_first mass=8.40000000 soft=1 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T22:15:10Z,12,EXIT,FILLED,7030240,0.00012000,8.10561120,-0.00381240,timeout,91,67546.77000000,ok side=SELL mode=long_first soft=1
