ts,cycle,side,status,orderId,executedQty,cumQuote,pnl,exitReason,holdSec,refPrice,msg
2026-02-26T21:20:19Z,1,ENTRY,FILLED,7020295,0.00017000,11.44388490,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:21:46Z,1,EXIT,FILLED,7020555,0.00017000,11.45147710,0.00759220,exit_fatigue,87,67360.42000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:22:01Z,2,ENTRY,FILLED,7020616,0.00017000,11.45084300,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:22:51Z,2,EXIT,FILLED,7020739,0.00017000,11.45391830,0.00307530,exit_fatigue,50,67367.69000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:23:05Z,3,ENTRY,FILLED,7020791,0.00017000,11.45606200,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:24:27Z,3,EXIT,FILLED,7021019,0.00017000,11.45582740,-0.00023460,exit_fatigue,82,67387.23000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:24:40Z,4,ENTRY,FILLED,7021062,0.00017000,11.45545000,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:25:46Z,4,EXIT,FILLED,7021247,0.00017000,11.45758010,0.00213010,exit_fatigue,65,67409.65000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:26:00Z,5,ENTRY,FILLED,7021300,0.00017000,11.45567610,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:26:57Z,5,EXIT,FILLED,7021471,0.00017000,11.45324000,-0.00243610,exit_fatigue,57,67382.01000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:27:11Z,6,ENTRY,FILLED,7021522,0.00017000,11.45054380,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:29:13Z,6,EXIT,FILLED,7022019,0.00017000,11.46959060,0.01904680,trailing_stop,122,67468.18000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:29:28Z,7,ENTRY,FILLED,7022073,0.00019000,12.81987950,,,,,ok side=BUY mode=long_first mass=13.2000 soft=0 radar_dir=long radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:32:14Z,7,EXIT,FILLED,7022526,0.00019000,12.81732210,-0.00255740,timeout,166,67472.74000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:32:30Z,8,ENTRY,FILLED,7022597,0.00019000,12.81223580,,,,,ok side=BUY mode=long_first mass=13.2000 soft=0 radar_dir=long radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:35:17Z,8,EXIT,FILLED,7023012,0.00019000,12.81597310,0.00373730,timeout,167,67423.93000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:35:31Z,9,ENTRY,FILLED,7023055,0.00017000,11.46730070,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:37:45Z,9,EXIT,FILLED,7023379,0.00017000,11.45360720,-0.01369350,stop_loss,134,67374.17000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:37:59Z,10,ENTRY,FILLED,7023404,0.00017000,11.45360890,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:40:45Z,10,EXIT,FILLED,7024028,0.00017000,11.45388430,0.00027540,timeout,166,67376.88000000,ok side=SELL mode=long_first soft=0
2026-02-26T21:41:00Z,11,ENTRY,FILLED,7024040,0.00017000,11.45388600,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=short radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:43:53Z,11,EXIT,ERROR,,,,,timeout,173,67386.52000000,network_or_timeout side=SELL
2026-02-26T21:44:58Z,12,ENTRY,FILLED,7024619,0.00017000,11.46669380,,,,,ok side=BUY mode=long_first mass=12.0000 soft=0 radar_dir=long radar_conf=0.5 radar_reason=radar_off
2026-02-26T21:45:53Z,12,EXIT,FILLED,7024780,0.00017000,11.45843520,-0.00825860,stop_loss,55,67402.57000000,ok side=SELL mode=long_first soft=0
