ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-07-29T08:00:48Z,XRPUSDT,BUY,WATCH,1.09080000,1.09080000,9.16758343,0.0000,0.0000,2.75,SEED_START
2026-07-29T08:00:48Z,HBARUSDT,BUY,WATCH,0.06873000,0.06873000,145.49687182,0.0000,0.0000,3.28,SEED_START
