ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-07-29T08:03:23Z,XRPUSDT,BUY,WATCH,1.08910000,1.08910000,9.18189331,0.0000,0.0000,2.75,SEED_START
2026-07-29T08:03:23Z,HBARUSDT,BUY,WATCH,0.06876000,0.06876000,145.43339151,0.0000,0.0000,3.28,SEED_START
