ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-07-22T09:23:36Z,QAITUSDT,BUY,IMPULSE,0.00718200,0.00718200,2784.73962684,0.0000,0.0000,4.05,impulse_pullback_dd6=16.9>=7.9 m6=26.2
2026-07-22T09:23:37Z,RIZEUSDT,BUY,COOLING,0.00837400,0.00837400,2388.34487700,0.0000,0.0000,13.09,cooling_dd15=39.3>=21.0
2026-07-22T09:23:39Z,ZBCNUSDT,BUY,COOLING,0.00202120,0.00202120,8410.84504255,0.0000,0.0000,5.69,cooling_dd15=15.2>=8.0
2026-07-22T09:23:39Z,ZBCNUSDT,BAG_HOLD,COOLING,0.00202120,0.00202120,1484.26677221,0.0000,0.0000,5.69,reserve_15pct_manual
