ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-07-22T09:42:53Z,QAITUSDT,BUY,IMPULSE,0.00722000,0.00722000,2770.08310249,0.0000,0.0000,4.05,impulse_pullback_dd6=16.5>=7.9 m6=26.2
2026-07-22T09:43:35Z,RIZEUSDT,BUY,COOLING,0.00838400,0.00838400,2385.49618321,0.0000,0.0000,13.09,cooling_dd15=39.3>=21.0
2026-07-22T09:43:36Z,ZBCNUSDT,BUY,COOLING,0.00201050,0.00201050,8455.60805770,0.0000,0.0000,5.69,cooling_dd15=15.6>=8.0
2026-07-22T09:43:36Z,ZBCNUSDT,BAG_HOLD,COOLING,0.00201050,0.00201050,1492.16612783,0.0000,0.0000,5.69,reserve_15pct_manual
