ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-07-22T09:49:57Z,QAITUSDT,BUY,IMPULSE,0.00722000,0.00722000,2770.08310249,0.0000,0.0000,4.05,impulse_pullback_dd6=16.5>=7.9 m6=26.2
2026-07-22T09:49:59Z,RIZEUSDT,BUY,COOLING,0.00838600,0.00838600,2384.92725972,0.0000,0.0000,13.09,cooling_dd15=39.2>=21.0
2026-07-22T09:50:00Z,ZBCNUSDT,BUY,COOLING,0.00201220,0.00201220,8448.46436736,0.0000,0.0000,5.69,cooling_dd15=15.5>=8.0
2026-07-22T09:50:00Z,ZBCNUSDT,BAG_HOLD,COOLING,0.00201220,0.00201220,1490.90547659,0.0000,0.0000,5.69,reserve_15pct_manual
2026-07-22T11:17:55Z,QAITUSDT,SELL_PARTIAL,IMPULSE,0.00743400,0.00722000,1800.55401662,0.3853,0.3853,4.05,rip+2.0%_take_65pct
2026-07-22T11:17:55Z,QAITUSDT,RUNNER_ARM,IMPULSE,0.00743400,0.00722000,969.52908587,0.0000,0.3853,4.05,keep_35pct trail=2.0% be=0.007220
2026-07-22T13:04:57Z,QAITUSDT,SELL,IMPULSE,0.00733400,0.00722000,969.52908587,0.1105,0.4958,4.05,runner_trail@2.0%_hw=0.007486
2026-07-22T13:14:15Z,RIZEUSDT,SELL_PARTIAL,COOLING,0.00882200,0.00838600,1907.94180777,0.8319,1.3277,13.09,rip+4.58%_take_80pct
2026-07-22T13:14:15Z,RIZEUSDT,RUNNER_ARM,COOLING,0.00882200,0.00838600,476.98545194,0.0000,1.3277,13.09,keep_20pct trail=6.5% be=0.008386
