ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-07-22T07:45:16Z,QAITUSDT,BUY,IMPULSE,0.00789200,0.00789200,2534.21186011,0.0000,0.0000,4.36,impulse_pullback_dd6=8.7>=7.9 m6=26.2
