ts,pair,event,regime,price,entry,qty,pnl_usdt,pnl_total,cadence,reason
2026-07-26T16:41:39Z,QAITUSDT,BUY,COOLING,0.00698800,0.00698800,2862.04922725,0.0000,0.0000,5.39,cooling_dd15=35.2>=28.1
